energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao,densidade_populacional_pessoas_km2,num_industrias_extrativas,num_industrias_transformadoras
3523420,0,89,0,30,6,150
3684733,0,89,0,30,6,150
3956257,0,90,0,30,6,150
3839470,0,91,0,30,6,150
3622041,0,91,0,30,6,150
3983343,0,91,0,30,6,150
4342730,0,91,0,30,6,150
4471638,0,91,0,30,6,150
293117,0,24,0,64,3,84
257649,0,24,0,64,3,84
263069,0,24,0,64,3,84
267206,0,24,0,64,3,84
263374,0,24,0,64,3,84
279485,0,24,0,64,3,84
248313,0,24,0,64,3,84
268615,0,24,0,64,3,84
236619,0,24,0,64,3,84
241529,0,24,0,64,3,84
305117,0,25,0,64,3,84
353703,0,25,0,64,3,84
356803,0,25,0,64,3,84
316436,0,25,0,64,3,84
328052,0,25,0,64,3,84
314496,0,25,0,64,3,84
331350,0,25,0,64,3,84
1763254,0,42,0,80,7,56
2601308,0,42,0,80,7,56
2269061,0,42,0,80,7,56
1872987,0,42,0,80,7,56
1669223,0,42,0,80,7,56
1444233,0,42,0,80,7,56
1131401,0,42,0,80,7,56
1057042,0,42,0,80,7,56
857431,0,42,0,80,7,56
747736,0,42,0,80,7,56
659848,0,42,0,80,7,56
851052,0,42,0,80,7,56
1630095,0,42,0,80,7,56
2206997,0,42,0,80,7,56
1992433,0,42,0,80,7,56
1683393,0,42,0,80,7,56
1467722,0,42,0,80,7,56
6094987,0,156,0,204,3,367
6461906,0,156,0,204,3,367
6329524,0,157,0,204,3,367
6012114,0,157,0,204,3,367
5607586,0,157,0,204,3,367
6289360,0,157,0,204,3,367
5502436,0,157,0,204,3,367
5937526,0,157,0,204,3,367
5225545,0,157,0,204,3,367
5594168,0,157,0,204,3,367
5735160,0,159,0,204,3,367
5843542,0,159,0,204,3,367
6046892,0,159,0,204,3,367
6254379,0,159,0,204,3,367
6433278,0,159,0,204,3,367
6188643,0,160,0,204,3,367
5684770,0,160,0,204,3,367
304707,0,24,0,117,0,98
254412,0,24,0,117,0,98
227937,0,24,0,117,0,98
223898,0,24,0,117,0,98
243706,0,24,0,117,0,98
256882,0,24,0,117,0,98
233272,0,24,0,117,0,98
229132,0,24,0,117,0,98
213597,0,24,0,117,0,98
218667,0,24,0,117,0,98
224398,0,24,0,117,0,98
278266,0,24,0,117,0,98
293785,0,24,0,117,0,98
254692,0,24,0,117,0,98
235891,0,24,0,117,0,98
248953,0,24,0,117,0,98
279236,0,24,0,117,0,98
3104717,0,46,0,32,0,45
2878961,0,46,0,32,0,45
2641363,0,46,0,32,0,45
2629708,0,46,0,32,0,45
2232046,0,46,0,32,0,45
2700477,0,46,0,32,0,45
2312230,0,46,0,32,0,45
2637656,0,46,0,32,0,45
2352329,0,46,0,32,0,45
2907499,0,46,0,32,0,45
3020824,0,46,0,32,0,45
3286240,0,46,0,32,0,45
2858751,0,46,0,32,0,45
2748381,0,46,0,32,0,45
2679337,0,46,0,32,0,45
2608743,0,46,0,32,0,45
2215225,0,45,0,32,0,45
10552142,0,118,0,88,5,284
12317089,0,118,0,88,5,284
12597128,0,118,0,88,5,284
11972109,0,118,0,88,5,284
10937480,0,128,0,88,5,284
12048771,0,128,0,88,5,284
11501166,0,128,0,88,5,284
12491504,0,128,0,88,5,284
10438945,0,128,0,88,5,284
10764534,0,128,0,88,5,284
10751460,0,128,0,88,5,284
10972134,0,130,0,88,5,284
7971152,0,129,0,88,5,284
10889274,0,129,0,88,5,284
11998606,0,130,0,88,5,284
11920513,0,131,0,88,5,284
9744530,0,131,0,88,5,284
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
0,0,0,0,19,0,43
1025417,0,32,0,78,1,77
1069442,0,33,0,78,1,77
1060253,0,33,0,78,1,77
1067639,0,33,0,78,1,77
934838,0,33,0,78,1,77
1202516,0,33,0,78,1,77
1062743,0,33,0,78,1,77
1103301,0,34,0,78,1,77
940238,0,34,0,78,1,77
979585,0,34,0,78,1,77
1011664,0,34,0,78,1,77
990589,0,34,0,78,1,77
812435,0,34,0,78,1,77
844717,0,34,0,78,1,77
1064798,0,35,0,78,1,77
1107590,0,35,0,78,1,77
940345,0,35,0,78,1,77
5451516,0,96,0,151,0,152
4807715,0,96,0,151,0,152
3804500,0,96,0,151,0,152
3431691,0,96,0,151,0,152
3078009,0,96,0,151,0,152
3427253,0,96,0,151,0,152
3295148,0,96,0,151,0,152
3452616,0,96,0,151,0,152
3595643,0,96,0,151,0,152
3837270,0,96,0,151,0,152
3889062,0,97,0,151,0,152
4887627,0,97,0,151,0,152
5989129,0,96,0,151,0,152
4841599,0,95,0,151,0,152
3631853,0,95,0,151,0,152
3317759,0,95,0,151,0,152
2961809,0,95,0,151,0,152
12828107,0,210,0,2196,5,819
12768246,0,211,0,2196,5,819
12443059,0,211,0,2196,5,819
11634891,0,212,0,2196,5,819
11646183,0,212,0,2196,5,819
11856935,0,212,0,2196,5,819
10661796,0,212,0,2196,5,819
11529069,0,212,0,2196,5,819
11166440,0,212,0,2196,5,819
12245239,0,212,0,2196,5,819
12701681,0,212,0,2196,5,819
13052416,0,213,0,2196,5,819
13510882,0,215,0,2196,5,819
12873840,0,215,0,2196,5,819
13146644,0,215,0,2196,5,819
11818193,0,215,0,2196,5,819
11811438,0,215,0,2196,5,819
253151,0,9,0,40,0,20
324717,0,9,0,40,0,20
331358,0,9,0,40,0,20
262848,0,9,0,40,0,20
211984,0,9,0,40,0,20
254728,0,9,0,40,0,20
217493,0,8,0,40,0,20
286653,0,8,0,40,0,20
261209,0,8,0,40,0,20
318372,0,8,0,40,0,20
324242,0,8,0,40,0,20
319842,0,8,0,40,0,20
220176,0,8,0,40,0,20
315362,0,8,0,40,0,20
328188,0,8,0,40,0,20
274491,0,8,0,40,0,20
261011,0,8,0,40,0,20
7934890,0,139,0,36,3,272
7563910,0,140,0,36,3,272
7459378,0,140,0,36,3,272
7243756,0,141,0,36,3,272
7168194,0,141,0,36,3,272
7990950,0,141,0,36,3,272
6993474,0,141,0,36,3,272
7176521,0,142,0,36,3,272
6386159,0,142,0,36,3,272
6718217,0,142,0,36,3,272
7207098,0,142,0,36,3,272
7868982,0,142,0,36,3,272
7476026,0,142,0,36,3,272
7089553,0,142,0,36,3,272
7588853,0,144,0,36,3,272
7430076,0,144,0,36,3,272
7179947,0,144,0,36,3,272
1378532,0,34,0,134,1,121
1321921,0,34,0,134,1,121
1602580,0,34,0,134,1,121
1441571,0,34,0,134,1,121
1383055,0,34,0,134,1,121
1486601,0,34,0,134,1,121
1343995,0,34,0,134,1,121
1416397,0,34,0,134,1,121
1378221,0,34,0,134,1,121
1481550,0,34,0,134,1,121
1486374,0,33,0,134,1,121
1539348,0,33,0,134,1,121
1547505,0,33,0,134,1,121
1507990,0,33,0,134,1,121
1357227,0,33,0,134,1,121
1435299,0,34,0,134,1,121
1462382,0,34,0,134,1,121
732241,0,15,0,12,0,22
600256,0,15,0,12,0,22
488365,0,15,0,12,0,22
335037,0,15,0,12,0,22
424829,0,15,0,12,0,22
430613,0,15,0,12,0,22
419809,0,15,0,12,0,22
539795,0,15,0,12,0,22
549950,0,15,0,12,0,22
590905,0,15,0,12,0,22
605317,0,15,0,12,0,22
706323,0,15,0,12,0,22
689875,0,15,0,12,0,22
559144,0,15,0,12,0,22
562440,0,15,0,12,0,22
510815,0,15,0,12,0,22
535627,0,16,0,12,0,22
2786875,0,40,0,22,4,27
2187369,0,40,0,22,4,27
1824003,0,40,0,22,4,27
1252427,0,39,0,22,4,27
1046798,0,39,0,22,4,27
1265232,0,39,0,22,4,27
1118137,0,39,0,22,4,27
1139089,0,39,0,22,4,27
1592132,0,39,0,22,4,27
1961841,0,39,0,22,4,27
2063843,0,41,0,22,4,27
3033210,0,41,0,22,4,27
3236959,0,41,0,22,4,27
2638010,0,41,0,22,4,27
2038420,0,41,0,22,4,27
1608624,0,41,0,22,4,27
1654274,0,41,0,22,4,27
318544,0,31,0,12,1,42
301456,0,31,0,12,1,42
316532,0,31,0,12,1,42
306968,0,31,0,12,1,42
336609,0,31,0,12,1,42
355139,0,31,0,12,1,42
311410,0,31,0,12,1,42
327231,0,31,0,12,1,42
303534,0,31,0,12,1,42
25681111,0,31,0,12,1,42
329735,0,32,0,12,1,42
365216,0,32,0,12,1,42
416266,0,32,0,12,1,42
356105,0,32,0,12,1,42
381504,0,32,0,12,1,42
369302,0,32,0,12,1,42
349470,0,32,0,12,1,42
272152,0,25,0,26,1,22
245270,0,25,0,26,1,22
266110,0,25,0,26,1,22
247386,0,25,0,26,1,22
266597,0,25,0,26,1,22
253008,0,25,0,26,1,22
221571,0,25,0,26,1,22
240936,0,25,0,26,1,22
232117,0,25,0,26,1,22
247971,0,25,0,26,1,22
290793,0,25,0,26,1,22
286316,0,25,0,26,1,22
287253,0,25,0,26,1,22
271730,0,26,0,26,1,22
264720,0,26,0,26,1,22
274015,0,26,0,26,1,22
292970,0,26,0,26,1,22
674795,0,32,0,97,0,117
946213,0,32,0,97,0,117
1263997,0,32,0,97,0,117
1242903,0,32,0,97,0,117
986455,0,33,0,97,0,117
1196846,0,33,0,97,0,117
1172602,0,33,0,97,0,117
1184311,0,33,0,97,0,117
985354,0,33,0,97,0,117
1067039,0,33,0,97,0,117
1114199,0,34,0,97,0,117
1151479,0,33,0,97,0,117
834770,0,33,0,97,0,117
1031825,0,33,0,97,0,117
1401594,0,33,0,97,0,117
1379983,0,33,0,97,0,117
1064549,0,33,0,97,0,117
3408814,0,76,0,11,3,57
2635067,0,76,0,11,3,57
2620707,0,76,0,11,3,57
2701637,0,76,0,11,3,57
2422387,0,76,0,11,3,57
2636654,0,75,0,11,3,57
2410291,0,76,0,11,3,57
2724000,0,76,0,11,3,57
2949537,0,76,0,11,3,57
3421231,0,76,0,11,3,57
3416273,0,75,0,11,3,57
4026998,0,75,0,11,3,57
3730786,0,75,0,11,3,57
2974198,0,75,0,11,3,57
2993204,0,75,0,11,3,57
2430730,0,75,0,11,3,57
2264274,0,75,0,11,3,57
3941907,0,100,0,63,7,232
3445136,0,100,0,63,7,232
3473551,0,100,0,63,7,232
3268335,0,100,0,63,7,232
3264760,0,100,0,63,7,232
3471613,0,100,0,63,7,232
3234100,0,100,0,63,7,232
3342380,0,101,0,63,7,232
3096298,0,101,0,63,7,232
2881350,0,101,0,63,7,232
3415068,0,101,0,63,7,232
3750390,0,102,0,63,7,232
3840181,0,103,0,63,7,232
3464303,0,103,0,63,7,232
3547368,0,103,0,63,7,232
3417852,0,103,0,63,7,232
3318544,0,103,0,63,7,232
297101,0,32,0,74,0,79
240591,0,32,0,74,0,79
297941,0,32,0,74,0,79
181176,0,32,0,74,0,79
126721,0,32,0,74,0,79
146768,0,32,0,74,0,79
138181,0,32,0,74,0,79
179424,0,31,0,74,0,79
204421,0,31,0,74,0,79
258256,0,31,0,74,0,79
296325,0,31,0,74,0,79
293657,0,31,0,74,0,79
281482,0,31,0,74,0,79
295130,0,31,0,74,0,79
199560,0,31,0,74,0,79
139173,0,31,0,74,0,79
177363,0,31,0,74,0,79
31181312,0,278,0,445,3,578
24740596,0,277,0,445,3,578
29439783,0,278,0,445,3,578
30239214,0,278,0,445,3,578
28307227,0,278,0,445,3,578
24300054,0,279,0,445,3,578
29085636,0,280,0,445,3,578
30698909,0,279,0,445,3,578
23544630,0,279,0,445,3,578
26342468,0,279,0,445,3,578
32780877,0,280,0,445,3,578
32949179,0,280,0,445,3,578
31508792,0,290,0,445,3,578
28096145,0,289,0,445,3,578
32338776,0,289,0,445,3,578
31022791,0,289,0,445,3,578
26469170,0,289,0,445,3,578
1367441,0,36,0,123,5,86
1848930,0,36,0,123,5,86
1845367,0,36,0,123,5,86
1838067,0,36,0,123,5,86
1692499,0,36,0,123,5,86
1833341,0,36,0,123,5,86
2042588,0,36,0,123,5,86
2546572,0,36,0,123,5,86
2306824,0,36,0,123,5,86
2383386,0,36,0,123,5,86
2135267,0,36,0,123,5,86
1819676,0,36,0,123,5,86
1416197,0,36,0,123,5,86
1902870,0,36,0,123,5,86
2027029,0,36,0,123,5,86
1961105,0,36,0,123,5,86
1267669,0,36,0,123,5,86
6730921,0,21,0,48,2,26
6550885,0,21,0,48,2,26
6348669,0,21,0,48,2,26
6234726,0,21,0,48,2,26
4664377,0,21,0,48,2,26
6701634,0,21,0,48,2,26
2393041,0,20,0,48,2,26
2530029,0,20,0,48,2,26
2527341,0,20,0,48,2,26
2684292,0,20,0,48,2,26
2927283,0,20,0,48,2,26
3007288,0,19,0,48,2,26
2941476,0,19,0,48,2,26
2703636,0,19,0,48,2,26
2563002,0,19,0,48,2,26
2455225,0,19,0,48,2,26
2688863,0,20,0,48,2,26
4902465,0,154,0,16,4,89
5363294,0,154,0,16,4,89
5234990,0,154,0,16,4,89
5028425,0,155,0,16,4,89
3997536,0,155,0,16,4,89
5149523,0,155,0,16,4,89
4867112,0,154,0,16,4,89
5206132,0,154,0,16,4,89
4621108,0,154,0,16,4,89
5215291,0,154,0,16,4,89
5326115,0,158,0,16,4,89
6290728,0,158,0,16,4,89
4871764,0,159,0,16,4,89
5307319,0,159,0,16,4,89
5041791,0,161,0,16,4,89
4957243,0,161,0,16,4,89
4003458,0,161,0,16,4,89
7083776,0,134,12,83,2,235
7595315,0,134,4,83,2,235
7537668,0,134,4,83,2,235
7643787,0,134,4,83,2,235
7470457,0,134,4,83,2,235
8244009,0,134,4,83,2,235
7180170,0,135,4,83,2,235
7822310,0,135,4,83,2,235
6964487,0,134,4,83,2,235
7738292,0,134,4,83,2,235
8051063,0,134,0,83,2,235
8671013,0,134,0,83,2,235
7715284,0,134,0,83,2,235
8488905,0,134,0,83,2,235
8577962,0,134,0,83,2,235
8644343,0,134,0,83,2,235
7953899,0,134,0,83,2,235
171890,0,22,0,8,2,20
138941,0,22,0,8,2,20
164448,0,22,0,8,2,20
151856,0,22,0,8,2,20
148168,0,22,0,8,2,20
166398,0,22,0,8,2,20
138604,0,22,0,8,2,20
147779,0,22,0,8,2,20
114396,0,22,0,8,2,20
113541,0,22,0,8,2,20
130438,0,22,0,8,2,20
146750,0,22,0,8,2,20
132461,0,22,0,8,2,20
97855,0,22,0,8,2,20
86837,0,22,0,8,2,20
171384,0,22,0,8,2,20
175253,0,22,0,8,2,20
1100922,0,27,0,26,0,33
700616,0,27,0,26,0,33
555282,0,27,0,26,0,33
410683,0,27,0,26,0,33
349624,0,27,0,26,0,33
248810,0,27,0,26,0,33
226383,0,27,0,26,0,33
340383,0,27,0,26,0,33
614315,0,27,0,26,0,33
703883,0,27,0,26,0,33
903492,0,28,0,26,0,33
1076939,0,29,0,26,0,33
978335,0,29,0,26,0,33
641451,0,29,0,26,0,33
500101,0,29,0,26,0,33
357991,0,30,0,26,0,33
389144,0,30,0,26,0,33
2487497,0,128,0,32,2,94
1968221,0,128,0,32,2,94
1595776,0,128,0,32,2,94
1376261,0,129,0,32,2,94
1444994,0,129,0,32,2,94
1406781,0,131,0,32,2,94
1272982,0,135,0,32,2,94
1374993,0,135,0,32,2,94
1534398,0,135,0,32,2,94
1727377,0,135,0,32,2,94
1858357,0,135,0,32,2,94
2513343,0,135,0,32,2,94
2539321,0,135,0,32,2,94
2006196,0,136,0,32,2,94
1765933,0,136,0,32,2,94
1496182,0,138,0,32,2,94
1456060,0,137,0,32,2,94
3137830,0,35,0,1536,0,85
3104997,0,35,0,1536,0,85
3104877,0,35,0,1536,0,85
3030809,0,35,0,1536,0,85
2948315,0,35,0,1536,0,85
3119908,0,34,0,1536,0,85
2677273,0,34,0,1536,0,85
2988106,0,34,0,1536,0,85
2578520,0,34,0,1536,0,85
2939324,0,34,0,1536,0,85
2825864,0,34,0,1536,0,85
2995258,0,35,0,1536,0,85
3262643,0,35,0,1536,0,85
3055502,0,35,0,1536,0,85
3202315,0,35,0,1536,0,85
3091688,0,35,0,1536,0,85
3129410,0,35,0,1536,0,85
1899521,0,41,0,1501,0,192
2206854,0,41,0,1501,0,192
2370053,0,41,0,1501,0,192
2327846,0,41,0,1501,0,192
2218827,0,41,0,1501,0,192
2304892,0,41,0,1501,0,192
2138471,0,41,0,1501,0,192
2402942,0,41,0,1501,0,192
1990624,0,41,0,1501,0,192
1998753,0,41,0,1501,0,192
1943378,0,41,0,1501,0,192
2000257,0,41,0,1501,0,192
1854895,0,41,0,1501,0,192
2192446,0,41,0,1501,0,192
2307100,0,41,0,1501,0,192
2080920,0,41,0,1501,0,192
2001548,0,41,0,1501,0,192
2644549,0,57,0,378,6,406
2602765,0,57,0,378,6,406
2841411,0,57,0,378,6,406
2759777,0,57,0,378,6,406
2440889,0,57,0,378,6,406
2942857,0,57,0,378,6,406
2665914,0,57,0,378,6,406
2809066,0,57,0,378,6,406
2489297,0,57,0,378,6,406
2796794,0,57,0,378,6,406
2712085,0,57,0,378,6,406
2807809,0,57,0,378,6,406
2662925,0,57,0,378,6,406
2631583,0,57,0,378,6,406
2804992,0,57,0,378,6,406
2734299,0,57,0,378,6,406
2487284,0,57,0,378,6,406
52346120,0,80,0,246,0,198
53803214,0,80,0,246,0,198
55948194,0,80,0,246,0,198
52394545,0,80,0,246,0,198
45385189,0,80,0,246,0,198
50833500,0,80,0,246,0,198
46458783,0,80,0,246,0,198
51881039,0,80,0,246,0,198
49719711,0,80,0,246,0,198
52706696,0,80,0,246,0,198
49237733,0,80,0,246,0,198
52865691,0,80,0,246,0,198
51166348,0,80,0,246,0,198
43573935,0,80,0,246,0,198
45312311,0,80,0,246,0,198
47109690,0,80,0,246,0,198
49430748,0,81,0,246,0,198
1571209,0,72,0,25,5,108
1355644,0,72,0,25,5,108
1275130,0,72,0,25,5,108
1121355,0,71,0,25,5,108
1157693,0,71,0,25,5,108
1127078,0,71,0,25,5,108
1034665,0,71,0,25,5,108
1089425,0,71,0,25,5,108
1120815,0,71,0,25,5,108
1261215,0,71,0,25,5,108
1449607,0,71,0,25,5,108
1670003,0,72,0,25,5,108
1669818,0,72,0,25,5,108
1366829,0,72,0,25,5,108
1338106,0,72,0,25,5,108
1117252,0,72,0,25,5,108
1170701,0,72,0,25,5,108
3424371,0,78,0,221,0,686
3474588,0,79,0,221,0,686
4106472,0,79,0,221,0,686
3997793,0,79,0,221,0,686
3454365,0,79,0,221,0,686
4361424,0,79,0,221,0,686
4018707,0,79,0,221,0,686
4404472,0,79,0,221,0,686
3903087,0,79,0,221,0,686
4367529,0,79,0,221,0,686
4682206,0,80,0,221,0,686
4761957,0,80,0,221,0,686
3637675,0,80,0,221,0,686
3728553,0,81,0,221,0,686
4223211,0,81,0,221,0,686
3841579,0,81,0,221,0,686
3285271,0,82,0,221,0,686
7552178,0,111,0,336,4,236
6761553,0,111,0,336,4,236
6657615,0,111,0,336,4,236
5772723,0,111,0,336,4,236
5771965,0,111,0,336,4,236
5842641,0,111,0,336,4,236
5191794,0,111,0,336,4,236
5545666,0,111,0,336,4,236
5614911,0,111,0,336,4,236
6247620,0,111,0,336,4,236
6891066,0,111,0,336,4,236
8112604,0,111,0,336,4,236
8158492,0,111,0,336,4,236
7126340,0,111,0,336,4,236
7058047,0,112,0,336,4,236
5887005,0,112,0,336,4,236
5937445,0,112,0,336,4,236
4743942,0,238,0,480,2,1348
5081121,0,238,0,480,2,1348
6302333,0,238,0,480,2,1348
6186392,0,238,0,480,2,1348
5439503,0,238,0,480,2,1348
6857163,0,239,0,480,2,1348
5828873,0,238,0,480,2,1348
6206974,0,238,0,480,2,1348
5342672,0,238,0,480,2,1348
5568875,0,238,0,480,2,1348
5470610,0,239,0,480,2,1348
5588227,0,239,0,480,2,1348
4289719,0,239,0,480,2,1348
4726031,0,241,0,480,2,1348
5887288,0,241,0,480,2,1348
5902494,0,241,0,480,2,1348
5245246,0,241,0,480,2,1348
4817643,0,120,0,12,1,39
3089289,0,120,0,12,1,39
3661078,0,121,0,12,1,39
4240032,0,121,0,12,1,39
2755905,0,120,0,12,1,39
2220593,0,120,0,12,1,39
2263667,0,119,0,12,1,39
2793134,0,120,0,12,1,39
3345581,0,120,0,12,1,39
4030823,0,120,0,12,1,39
4189577,0,119,0,12,1,39
5098054,0,119,0,12,1,39
4312926,0,119,0,12,1,39
3014562,0,119,0,12,1,39
3401020,0,119,0,12,1,39
4757378,0,120,0,12,1,39
3665852,0,120,0,12,1,39
2092002,0,39,0,41,0,41
1970162,0,39,0,41,0,41
2063997,0,39,0,41,0,41
1950469,0,39,0,41,0,41
1923178,0,39,0,41,0,41
1837255,0,39,0,41,0,41
1567113,0,39,0,41,0,41
1771892,0,39,0,41,0,41
1689216,0,39,0,41,0,41
1996965,0,39,0,41,0,41
1985342,0,39,0,41,0,41
2034308,0,39,0,41,0,41
2093740,0,39,0,41,0,41
1956086,0,39,0,41,0,41
2111227,0,39,0,41,0,41
1895450,0,39,0,41,0,41
1797521,0,40,0,41,0,41
75252420,0,149,0,157,21,279
67306480,0,149,0,157,21,279
70068136,0,149,0,157,21,279
59789922,0,149,0,157,21,279
71484504,0,149,0,157,21,279
67483789,0,149,0,157,21,279
60203181,0,150,0,157,21,279
68236853,0,151,0,157,21,279
63955794,0,151,0,157,21,279
67134121,0,151,0,157,21,279
65516873,0,152,0,157,21,279
64544966,0,151,0,157,21,279
63747861,0,151,0,157,21,279
61600078,0,151,0,157,21,279
67266096,0,151,0,157,21,279
61581629,0,151,0,157,21,279
65050266,0,151,0,157,21,279
137972,0,22,0,10,0,44
149031,0,22,0,10,0,44
151371,0,22,0,10,0,44
105778,0,22,0,10,0,44
98500,0,22,0,10,0,44
116269,0,22,0,10,0,44
100424,0,22,0,10,0,44
95174,0,22,0,10,0,44
90247,0,22,0,10,0,44
102450,0,22,0,10,0,44
106285,0,22,0,10,0,44
144742,0,22,0,10,0,44
156281,0,22,0,10,0,44
198197,0,22,0,10,0,44
186928,0,22,0,10,0,44
119998,0,22,0,10,0,44
116689,0,22,0,10,0,44
45433,0,10,0,30,0,34
53122,0,11,0,30,0,34
57598,0,11,0,30,0,34
69205,0,11,0,30,0,34
63222,0,11,0,30,0,34
67955,0,11,0,30,0,34
52437,0,11,0,30,0,34
62498,0,11,0,30,0,34
48563,0,11,0,30,0,34
57057,0,11,0,30,0,34
57533,0,10,0,30,0,34
40311,0,10,0,30,0,34
152863,0,11,0,30,0,34
148483,0,11,0,30,0,34
183236,0,11,0,30,0,34
236858,0,11,0,30,0,34
321990,0,11,0,30,0,34
152351,0,15,0,33,0,33
122796,0,16,0,33,0,33
115656,0,16,0,33,0,33
111491,0,16,0,33,0,33
117421,0,16,0,33,0,33
123933,0,16,0,33,0,33
124272,0,16,0,33,0,33
129278,0,16,0,33,0,33
115238,0,16,0,33,0,33
125941,0,16,0,33,0,33
127933,0,16,0,33,0,33
149800,0,16,0,33,0,33
161893,0,16,0,33,0,33
125580,0,16,0,33,0,33
127777,0,16,0,33,0,33
125071,0,16,0,33,0,33
137902,0,16,0,33,0,33
167064,0,27,0,12,0,20
140882,0,27,0,12,0,20
117073,0,27,0,12,0,20
95437,0,33,0,12,0,20
92869,0,33,0,12,0,20
86428,0,33,0,12,0,20
86221,0,33,0,12,0,20
92583,0,33,0,12,0,20
123380,0,33,0,12,0,20
166038,0,33,0,12,0,20
164876,0,32,0,12,0,20
164731,0,31,0,12,0,20
154860,0,31,0,12,0,20
135530,0,31,0,12,0,20
129509,0,31,0,12,0,20
90635,0,31,0,12,0,20
80929,0,31,0,12,0,20
2548868,0,103,0,38,1,182
2486620,0,103,0,38,1,182
2569901,0,101,0,38,1,182
2429330,0,101,0,38,1,182
2351234,0,101,0,38,1,182
2451236,0,101,0,38,1,182
2210455,0,101,0,38,1,182
2359486,0,101,0,38,1,182
2114210,0,102,0,38,1,182
2245402,0,102,0,38,1,182
2346151,0,102,0,38,1,182
2369293,0,102,0,38,1,182
2366690,0,103,0,38,1,182
2411929,0,103,0,38,1,182
2588025,0,103,0,38,1,182
2504913,0,103,0,38,1,182
2500904,0,104,0,38,1,182
116275,0,13,0,11,0,20
128453,0,13,0,11,0,20
115324,0,13,0,11,0,20
139031,0,13,0,11,0,20
107857,0,13,0,11,0,20
168059,0,13,0,11,0,20
125662,0,13,0,11,0,20
114347,0,13,0,11,0,20
102878,0,13,0,11,0,20
124018,0,13,0,11,0,20
149923,0,13,0,11,0,20
89194,0,13,0,11,0,20
87601,0,13,0,11,0,20
67898,0,13,0,11,0,20
87117,0,13,0,11,0,20
153580,0,13,0,11,0,20
153977,0,13,0,11,0,20
1255447,0,33,0,64,0,29
930461,0,33,0,64,0,29
809382,0,33,0,64,0,29
742269,0,33,0,64,0,29
713553,0,33,0,64,0,29
808868,0,33,0,64,0,29
725971,0,33,0,64,0,29
784336,0,33,0,64,0,29
834847,0,33,0,64,0,29
991379,0,33,0,64,0,29
1122092,0,33,0,64,0,29
1318123,0,33,0,64,0,29
1161208,0,33,0,64,0,29
882395,0,33,0,64,0,29
814864,0,33,0,64,0,29
754373,0,33,0,64,0,29
753354,0,33,0,64,0,29
9361784,0,164,0,1260,1,1198
8291291,0,165,0,1260,1,1198
7996818,0,165,0,1260,1,1198
8156835,0,166,0,1260,1,1198
8396560,0,165,0,1260,1,1198
9062416,0,165,0,1260,1,1198
7528915,0,166,0,1260,1,1198
8839136,0,166,0,1260,1,1198
8208324,0,166,0,1260,1,1198
8500493,0,166,0,1260,1,1198
8365420,0,166,0,1260,1,1198
8688621,0,166,0,1260,1,1198
9100717,0,167,0,1260,1,1198
8307302,0,167,0,1260,1,1198
9410573,0,168,0,1260,1,1198
8588755,0,167,0,1260,1,1198
8801391,0,167,0,1260,1,1198
572493,0,46,0,40,2,80
607760,0,46,0,40,2,80
610883,0,46,0,40,2,80
563187,0,46,0,40,2,80
517035,0,46,0,40,2,80
587945,0,46,0,40,2,80
549270,0,46,0,40,2,80
620628,0,46,0,40,2,80
578100,0,46,0,40,2,80
645122,0,46,0,40,2,80
659098,0,46,0,40,2,80
606807,0,46,0,40,2,80
592788,0,46,0,40,2,80
629689,0,46,0,40,2,80
632982,0,46,0,40,2,80
565093,0,46,0,40,2,80
549880,0,46,0,40,2,80
2757924,0,88,0,17,6,74
2441967,0,88,0,17,6,74
2132071,0,88,0,17,6,74
1750261,0,88,0,17,6,74
1713960,0,89,0,17,6,74
1962222,0,89,0,17,6,74
1876921,0,89,0,17,6,74
1953268,0,89,0,17,6,74
2029771,0,89,0,17,6,74
2318780,0,89,0,17,6,74
2573530,0,88,0,17,6,74
2940510,0,88,0,17,6,74
2999121,0,89,0,17,6,74
2523266,0,89,0,17,6,74
2309651,0,92,0,17,6,74
1997222,0,92,0,17,6,74
2068762,0,93,0,17,6,74
8666011,0,141,0,56,4,191
8308629,0,141,0,56,4,191
9100460,0,141,0,56,4,191
9187281,0,141,0,56,4,191
8797734,0,141,0,56,4,191
9894982,0,141,0,56,4,191
8593379,0,141,0,56,4,191
9341755,0,141,0,56,4,191
8350557,0,141,0,56,4,191
9014785,0,141,0,56,4,191
9094571,0,140,0,56,4,191
9117993,0,140,0,56,4,191
9031577,0,140,0,56,4,191
8786620,0,139,0,56,4,191
9133315,0,138,0,56,4,191
8791618,0,138,0,56,4,191
7809578,0,137,0,56,4,191
27293868,0,567,17,649,10,2132
32405739,0,568,17,649,10,2132
35968610,0,569,17,649,10,2132
35672138,0,570,17,649,10,2132
31305988,0,569,17,649,10,2132
37252906,0,570,17,649,10,2132
