energia_ativa_baixa_tensao_kwh,cpes_domestico_baixa_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_nao_domestico_baixa_tensao,cpes_outros_baixa_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao,densidade_populacional_pessoas_km2
2806075,4446,119,1672,12,9150,2,11
2558322,4456,119,1657,12,9448,2,11
1833004,4459,119,1643,10,9460,2,11
1645480,4453,119,1632,10,9390,2,11
1656358,4450,119,1614,14,9784,2,11
2031230,4447,119,1596,16,10344,2,11
1956934,4453,119,1598,11,10240,2,11
705157,4451,119,1592,13,10882,2,11
6848511,24984,336,5012,159,33262,6,63
5956711,25004,337,5014,156,32766,6,63
6162813,24999,337,5014,189,34712,6,63
6859682,25019,338,5025,158,35230,6,63
7906565,25008,338,5019,158,35142,4,63
8644363,25021,338,5023,158,35746,6,63
7519207,25039,338,5032,157,37028,6,63
7095029,25057,338,5038,152,37542,6,63
5817331,25057,338,5038,152,37844,6,63
5678920,25057,338,5038,152,38312,6,63
5683229,25117,338,5068,147,40130,6,63
6364420,25155,338,5066,153,40586,6,63
6694221,25184,339,5079,146,40974,6,63
5883703,25180,339,5090,144,41220,6,63
6317702,25195,340,5093,179,42536,6,63
7134375,25203,340,5100,141,42502,6,63
8989295,25192,340,5099,143,43822,6,63
8831116,25193,340,5097,136,45158,8,63
2923025,25207,340,5092,136,45642,8,63
2490232,10390,164,1610,42,1760,2,74
2338326,10395,164,1611,38,1774,2,74
2436833,10396,165,1613,37,1836,2,74
2529948,10387,166,1617,37,1796,2,74
2726642,10401,166,1619,40,1958,2,74
2845903,10402,166,1616,35,2036,2,74
2521076,10404,166,1615,34,2130,2,74
2576902,10409,166,1617,33,3228,2,74
2292949,10409,166,1617,33,3908,2,74
2313628,10409,166,1617,33,5132,2,74
2291428,10439,168,1624,34,5990,2,74
2449406,10454,168,1627,25,6582,2,74
2527289,10459,168,1629,23,6646,2,74
2342059,10456,168,1632,24,7306,2,74
2458688,10450,168,1634,23,7552,2,74
2613163,10445,168,1640,24,7758,2,74
3062506,10443,168,1641,27,7768,2,74
3065914,10450,168,1639,23,8214,2,74
1008685,10451,168,1645,22,8504,2,74
24266151,75131,674,17101,489,129698,28,445
23838310,75249,674,17130,493,125706,28,445
25193753,75318,675,17134,487,128140,28,445
27792233,75376,675,17138,500,126582,30,445
31271284,75449,675,17143,511,130806,34,445
34950443,75518,675,17157,483,130178,32,445
30315810,75548,677,17179,480,132926,36,445
28799977,75571,677,17196,478,132340,40,445
24039611,75571,677,17196,478,135940,40,445
24456858,75571,677,17196,478,136278,38,445
24217799,75729,680,17267,483,138208,42,445
24549167,75744,682,17273,468,140142,42,445
24716487,75798,682,17303,462,137078,40,445
24423761,75852,682,17299,455,140900,46,445
26721580,75965,682,17312,458,141646,50,445
29141850,76020,683,17338,458,144888,46,445
34944211,76034,684,17331,469,146490,50,445
34774805,76091,684,17324,433,148710,54,445
11164852,76144,684,17325,435,152224,56,445
1977606,7478,100,1582,67,8880,2,123
2066713,7487,100,1586,68,8944,2,123
2147626,7491,100,1586,68,9272,2,123
2281708,7494,100,1582,67,9872,2,123
2583470,7503,101,1585,66,11398,2,123
2800643,7507,101,1587,72,12090,2,123
2441103,7512,101,1588,66,12964,2,123
2321133,7517,103,1585,65,13562,2,123
1975365,7517,103,1585,65,14076,2,123
2013666,7517,103,1585,65,14398,2,123
2015083,7545,103,1599,63,14950,2,123
2105398,7559,103,1601,60,15172,2,123
2114330,7569,103,1605,59,15226,2,123
2029351,7574,103,1608,56,15826,2,123
2213610,7594,103,1611,55,15786,2,123
2418137,7602,103,1609,54,15442,2,123
2926165,7606,103,1611,54,15208,4,123
2814332,7616,103,1613,56,15064,4,123
981903,7612,103,1614,51,16088,8,123
715126,1918,36,419,13,1408,2,48
657735,1916,36,421,13,1352,2,48
664119,1918,36,422,12,1438,2,48
701880,1919,36,424,12,1586,2,48
779001,1924,36,422,10,1586,2,48
842659,1924,36,421,11,1776,2,48
751996,1924,36,422,11,1964,2,48
729003,1931,36,423,10,2438,2,48
632261,1931,36,423,10,2830,2,48
640415,1931,36,423,10,3048,2,48
656675,1934,36,426,10,3116,2,48
720550,1943,36,426,11,3198,2,48
724741,1949,36,425,10,3390,2,48
648159,1952,36,430,10,3732,2,48
685807,1954,36,430,10,4126,2,48
745704,1950,36,429,10,4244,2,48
917238,1949,36,429,10,4440,2,48
891302,1951,36,429,10,4464,2,48
267646,1947,36,427,10,4520,2,48
3636139,9075,255,2118,35,4578,4,16
3114289,9066,256,2117,34,5072,4,16
3085289,9067,256,2118,34,5366,4,16
3152435,9071,256,2120,34,5574,4,16
3504538,9054,256,2112,40,5882,4,16
3690976,9061,256,2115,38,6376,4,16
3328677,9062,256,2114,38,6730,4,16
3282809,9067,256,2115,39,7370,4,16
2996810,9067,256,2117,39,7820,4,16
3091113,9067,256,2117,39,9002,4,16
3345661,9082,256,2117,38,10112,4,16
3843100,9084,256,2118,36,10560,4,16
3808512,9087,256,2120,34,11416,4,16
3188608,9092,256,2122,33,12078,4,16
3044676,9094,256,2122,31,13260,4,16
3154700,9088,256,2125,35,15252,6,16
3928809,9091,256,2131,38,15830,6,16
3859783,9097,256,2134,35,16894,6,16
1272145,9099,256,2137,34,17370,6,16
8843239,29002,418,5970,191,47770,2,83
7915441,29099,418,5977,184,47402,2,83
8423812,29134,418,5982,179,48814,2,83
9649322,29170,418,5981,182,48888,2,83
11263974,29178,418,5975,178,49232,2,83
12161183,29215,418,5979,173,48518,2,83
10497050,29217,418,5978,173,50138,2,83
9862266,29213,418,5991,176,50178,6,83
7994336,29213,418,5991,176,51032,6,83
7929168,29213,418,5991,176,51080,6,83
8014001,29297,419,6022,182,53460,6,83
8903907,29320,419,6034,193,53416,6,83
9221863,29379,419,6036,179,53350,6,83
8317601,29495,420,6048,176,54358,6,83
9281586,29517,420,6049,174,55350,6,83
10647215,29520,420,6056,178,55562,6,83
12742780,29504,420,6052,174,56576,6,83
12746508,29505,420,6045,170,57376,8,83
3855833,29472,420,6050,172,58374,8,83
821314,2594,28,502,18,4950,2,8
683803,2594,28,501,13,4918,2,8
678091,2596,28,501,13,5074,2,8
731502,2598,28,502,14,5012,2,8
852203,2598,28,501,14,4976,2,8
925086,2599,28,501,14,4976,2,8
817096,2599,28,500,14,5294,2,8
771057,2593,28,501,12,5500,2,8
656893,2593,28,501,12,5248,2,8
657055,2593,28,501,12,5464,2,8
694294,2598,28,504,10,5462,2,8
783550,2603,28,507,10,5144,2,8
837934,2605,28,508,15,5304,2,8
691248,2603,28,509,10,5132,2,8
702060,2604,28,510,10,5544,2,8
762062,2605,28,510,10,5604,2,8
918618,2603,28,512,10,5576,2,8
897394,2602,28,512,8,5560,2,8
298722,2604,28,510,9,5686,2,8
1052953,2449,19,593,29,2958,2,26
845044,2453,19,593,26,2962,2,26
783485,2460,19,593,24,3006,2,26
822858,2467,19,591,23,3064,2,26
967999,2467,19,593,24,3050,2,26
1084280,2465,19,593,25,3282,2,26
969911,2465,19,595,25,3578,2,26
901110,2467,19,598,26,3964,2,26
772230,2467,19,598,26,3988,2,26
806938,2467,19,598,26,3998,2,26
883730,2466,19,603,24,4010,2,26
1009524,2467,19,602,24,3886,2,26
1028739,2472,19,603,27,3868,2,26
827950,2477,19,604,25,4564,2,26
802509,2477,19,602,24,4812,2,26
860860,2480,19,602,24,4938,2,26
1067474,2482,20,602,24,4926,2,26
1065830,2484,20,602,21,5048,2,26
317467,2481,20,606,20,5242,2,26
4739032,10508,137,2476,112,14258,2,32
3933184,10519,137,2471,111,14222,2,32
3631136,10519,137,2477,110,15164,2,32
3814928,10518,137,2473,109,15208,2,32
4536166,10519,137,2471,112,15126,2,32
5135542,10516,137,2468,108,14928,2,32
4557500,10529,137,2475,107,15388,2,32
4226446,10532,137,2481,109,15562,2,32
3709919,10532,137,2481,109,15056,2,32
3781764,10532,137,2481,109,15904,2,32
4103787,10564,137,2496,107,16396,2,32
4895608,10584,137,2499,108,16608,2,32
4832648,10584,137,2499,107,16334,2,32
4066169,10593,137,2502,197,17432,2,32
3929582,10607,138,2507,100,17858,2,32
4114237,10600,138,2500,103,17880,2,32
5238245,10588,138,2500,100,17514,2,32
5220992,10609,138,2501,96,18576,2,32
1806733,10585,138,2507,94,18910,2,32
2773992,10062,98,2165,48,13112,2,1536
2581439,10082,98,2167,51,12996,2,1536
2696777,10100,98,2169,48,13824,2,1536
2963598,10109,99,2174,48,13886,2,1536
3424018,10110,99,2177,51,14024,2,1536
3769219,10121,99,2179,47,14512,2,1536
3371619,10135,99,2187,46,14702,2,1536
3126638,10139,99,2189,44,15344,2,1536
2542256,10139,99,2189,44,15468,2,1536
2607635,10139,99,2189,44,15066,2,1536
2687500,10166,99,2192,39,16214,2,1536
2847376,10169,99,2197,39,15388,2,1536
2916135,10176,99,2197,41,16720,4,1536
2698692,10197,99,2204,43,17928,4,1536
2858847,10212,99,2218,40,19070,4,1536
3119107,10213,99,2227,41,19472,4,1536
4056654,10216,99,2234,41,19194,4,1536
3992324,10225,99,2235,39,19856,4,1536
1319631,10216,99,2233,40,20534,4,1536
4801337,14901,105,3251,171,28976,4,1501
4655030,14915,105,3253,170,27448,4,1501
4929564,14920,105,3261,166,29426,4,1501
5241194,14925,105,3270,175,28898,4,1501
6007184,14928,105,3266,177,29542,4,1501
6371716,14942,105,3280,166,29798,4,1501
5542303,14958,105,3283,168,30854,4,1501
5501997,14965,106,3277,166,30666,4,1501
4745468,14965,106,3277,166,30944,4,1501
4756461,14965,106,3277,166,30444,4,1501
4634681,15019,106,3296,177,30574,4,1501
4819226,15009,106,3303,168,30486,4,1501
4818287,15019,106,3306,171,30642,6,1501
4688863,15022,106,3305,154,30664,6,1501
5076405,15052,106,3305,147,31034,6,1501
5464254,15057,106,3312,150,30824,6,1501
6462574,15057,106,3314,149,31820,6,1501
6411148,15064,106,3312,141,32264,6,1501
2112449,15049,106,3310,142,32830,6,1501
6957916,20540,204,4584,318,28192,4,378
6366603,20554,204,4573,322,28452,4,378
6655124,20570,204,4564,313,29264,4,378
6965340,20592,204,4562,336,28938,4,378
7823570,20614,204,4569,338,29350,6,378
8138474,20636,204,4578,320,29342,6,378
7084135,20657,204,4585,316,30426,8,378
7141482,20670,204,4589,315,31680,8,378
6231171,20670,204,4589,315,32850,8,378
6277617,20670,204,4589,315,33284,8,378
6245120,20796,205,4644,318,36922,10,378
6925939,20825,205,4661,330,38678,10,378
7166404,20851,205,4658,313,41186,14,378
6484204,20850,205,4645,303,41768,14,378
6838906,20863,205,4646,303,43426,14,378
7408826,20882,207,4647,323,43976,14,378
8838186,20892,207,4649,322,45410,14,378
8747758,20904,206,4653,305,45986,14,378
2895454,20890,206,4651,309,47350,14,378
3911048,11645,149,2357,132,10684,4,246
3895262,11660,149,2345,127,10758,4,246
4060625,11667,149,2344,127,11970,4,246
4227145,11676,149,2340,132,12968,4,246
4784258,11681,149,2344,130,13554,4,246
4992781,11689,149,2352,123,14878,4,246
4362329,11687,149,2352,120,15984,4,246
4318611,11691,149,2353,119,17406,4,246
3750888,11691,149,2353,119,18814,4,246
3762680,11691,149,2353,119,19300,4,246
3720920,11741,149,2384,115,20212,4,246
3895721,11752,149,2390,115,22126,4,246
3872312,11754,149,2386,111,22000,6,246
3699392,11774,149,2373,106,22114,6,246
4045957,11773,149,2373,105,23030,8,246
4427990,11779,149,2374,109,23942,6,246
5284920,11798,149,2374,105,24738,6,246
5169242,11809,149,2379,97,25116,6,246
1690431,11807,150,2377,98,25210,6,246
2921611,7160,119,2003,38,14010,0,25
2474610,7157,119,2004,41,13582,0,25
2465577,7155,119,2002,39,14202,0,25
2658476,7167,119,2003,38,13440,0,25
3119865,7168,119,2002,36,13444,2,25
3461678,7169,119,2002,36,12834,2,25
3117874,7163,119,2000,36,14256,2,25
2904035,7174,119,2005,33,14240,0,25
2451202,7174,119,2005,33,14222,0,25
2481738,7174,119,2005,33,14214,2,25
2558532,7200,119,2020,31,14266,4,25
2849328,7202,119,2024,32,14210,4,25
2907405,7207,119,2028,32,14426,10,25
2486560,7210,119,2023,35,15014,10,25
2631240,7215,119,2022,29,13686,12,25
2857789,7206,119,2027,30,14298,14,25
3442505,7204,119,2026,30,14978,14,25
3415697,7201,119,2023,30,15096,14,25
1100367,7188,119,2022,31,14984,14,25
7366137,23647,343,4415,203,11738,6,221
6877405,23666,343,4426,205,11922,6,221
7462961,23682,343,4436,204,12522,6,221
8039830,23711,343,4444,209,13056,6,221
9030769,23737,343,4444,216,14680,6,221
9530167,23765,343,4453,212,15918,6,221
8188488,23800,343,4456,206,16754,6,221
8208432,23836,343,4463,211,17838,6,221
6944353,23836,343,4463,211,19132,6,221
6882880,23836,343,4463,211,19098,6,221
6880540,23901,344,4489,206,21818,6,221
7309587,23932,344,4492,209,23138,6,221
7323417,23952,344,4496,206,23974,6,221
6929687,23962,344,4499,202,25444,6,221
7803378,23989,344,4503,202,26370,6,221
8597717,23991,344,4504,211,28246,6,221
10062223,24012,344,4498,212,28382,6,221
10028750,24025,344,4503,202,29222,6,221
3465810,24038,344,4499,201,29546,6,221
16511516,34533,362,10134,219,50230,14,336
14679497,34552,362,10143,209,49978,18,336
14567486,34581,363,10159,212,52344,16,336
14173946,34653,366,10194,224,50912,16,336
15456906,34662,366,10208,227,52684,18,336
16956619,34697,367,10221,212,53034,18,336
15605995,34709,367,10224,209,53844,16,336
15139845,34735,367,10245,213,53486,18,336
13834482,34735,367,10245,213,54224,16,336
14641226,34735,367,10245,213,52960,20,336
15628358,34817,370,10313,211,53456,20,336
17973706,34883,370,10337,214,52048,16,336
18068463,34927,370,10368,210,54168,18,336
15657446,34940,372,10377,207,58236,18,336
15137560,34960,372,10390,204,58612,22,336
14677436,34974,372,10393,213,57356,24,336
16922419,34986,372,10390,218,60904,28,336
16940418,35028,372,10403,207,61464,30,336
5742728,35055,372,10401,204,63212,34,336
8413676,22139,308,4923,262,13678,2,480
8095678,22157,308,4920,236,13320,2,480
8825126,22170,308,4917,229,13872,2,480
9445616,22189,308,4924,237,14236,2,480
10517339,22211,308,4929,233,14724,4,480
11297365,22241,308,4933,221,15564,4,480
9673662,22247,308,4928,223,17188,4,480
9659389,22266,308,4936,221,17992,4,480
8150563,22266,308,4936,221,18190,4,480
8105464,22266,308,4936,221,18756,4,480
7945564,22347,308,4970,219,19258,4,480
8350096,22363,308,4971,197,19686,4,480
8075708,22390,308,4980,211,20790,6,480
7840738,22419,308,4978,188,22446,6,480
8912876,22444,308,4982,190,24104,6,480
9915918,22466,308,4986,200,24470,4,480
11466320,22475,308,4990,195,24986,6,480
11496907,22469,308,4988,185,26326,8,480
3843408,22484,308,4985,180,27234,8,480
1871762,4034,48,1108,13,8242,2,12
1516309,4039,48,1108,13,7674,2,12
1438427,4045,48,1107,15,8348,2,12
1414611,4047,48,1111,15,8300,2,12
1630001,4048,48,1108,15,8432,2,12
1838234,4053,48,1107,15,7672,2,12
1676256,4053,48,1106,15,8686,2,12
1580955,4051,48,1107,15,8786,2,12
1537937,4051,48,1107,15,8390,2,12
1555704,4051,48,1107,15,8420,2,12
1670834,4061,50,1113,14,8298,2,12
1977601,4065,50,1114,15,7928,2,12
1988607,4075,50,1116,15,8714,2,12
1617685,4074,50,1119,13,8506,2,12
1519525,4073,50,1118,14,8282,2,12
1519631,4071,50,1113,15,8690,2,12
1885290,4074,50,1112,14,8996,2,12
1789949,4073,50,1113,14,9230,2,12
526815,4063,50,1113,15,9292,2,12
1805215,6123,130,1578,20,6378,2,41
1643832,6119,130,1577,18,6308,2,41
1632617,6124,130,1580,16,6682,2,41
1656636,6137,130,1574,16,6692,2,41
1842405,6133,130,1575,17,6956,2,41
1889674,6132,130,1573,16,6914,2,41
1660136,6134,131,1579,16,7414,2,41
1681322,6131,132,1580,16,7490,2,41
1537530,6131,132,1580,16,7732,2,41
1551315,6131,132,1580,16,8138,2,41
1549478,6153,132,1584,18,8716,2,41
1754244,6156,132,1589,16,9408,2,41
1853851,6160,132,1592,18,9290,2,41
1660367,6157,132,1594,16,9682,2,41
1708078,6161,132,1593,16,10098,2,41
1764831,6166,133,1583,16,11140,2,41
2035972,6168,133,1584,18,11476,2,41
1954905,6170,133,1579,16,12536,2,41
671628,6162,133,1578,17,13154,2,41
10382702,40541,364,8368,177,34360,2,157
9689304,40550,364,8361,169,33974,2,157
9989296,40569,364,8344,164,35942,2,157
10202095,40587,364,8346,172,37154,2,157
11419399,40607,364,8351,186,38522,4,157
12054657,40646,364,8333,159,38510,6,157
10637244,40668,364,8351,164,41184,6,157
10522030,40677,364,8365,167,42520,6,157
9196886,40677,364,8365,167,43396,6,157
9336832,40677,364,8365,167,43242,6,157
9295152,40814,364,8450,173,45210,8,157
10087350,40859,364,8465,170,45172,8,157
10315742,40881,364,8465,176,45754,8,157
9621977,40874,364,8446,158,48218,8,157
10043866,40910,364,8450,155,52344,8,157
10516136,40928,365,8448,155,56430,8,157
12629146,40926,366,8439,172,58152,8,157
12617856,40968,366,8443,144,58256,8,157
4042111,40967,366,8424,149,59774,8,157
1093640,4244,111,999,11,4048,2,10
1007366,4248,111,998,9,4456,2,10
1054800,4247,111,997,8,4744,2,10
1135906,4243,111,997,9,4944,2,10
1262317,4242,111,996,9,5004,2,10
1314848,4238,111,997,8,5276,2,10
1162986,4234,111,993,9,5588,2,10
1138860,4231,111,993,7,6204,2,10
961846,4231,111,993,7,6126,2,10
938688,4231,111,993,7,6220,2,10
935879,4219,112,994,9,6556,2,10
1060440,4223,112,996,7,7006,2,10
1113781,4224,112,998,7,6862,2,10
996303,4212,112,998,8,7640,2,10
1065445,4210,112,1000,6,8232,2,10
1178020,4206,112,1002,6,8804,2,10
1423978,4204,112,1002,7,8900,2,10
1318553,4198,112,1003,6,8904,2,10
419596,4186,112,1003,7,9006,2,10
995868,4079,95,1034,13,4876,2,30
922139,4083,95,1032,12,4934,2,30
968267,4083,95,1030,12,5254,2,30
1020312,4077,95,1023,12,5634,2,30
1147997,4087,95,1020,11,5664,2,30
1194722,4092,95,1021,11,6214,2,30
1043392,4093,95,1019,12,6656,2,30
1025306,4095,95,1019,11,6934,2,30
893254,4095,95,1019,11,7082,2,30
900019,4095,95,1019,11,6952,2,30
898394,4110,95,1024,10,7620,2,30
976222,4119,95,1021,9,7772,2,30
1026856,4120,95,1019,9,7096,2,30
936994,4126,95,1016,9,7894,2,30
1009691,4127,95,1016,9,7918,2,30
1071593,4132,95,1015,7,8142,2,30
1224975,4131,95,1011,7,8174,2,30
1196731,4131,95,1014,7,8268,2,30
364898,4129,95,1011,7,8490,2,30
837045,3253,80,737,23,2540,2,33
751667,3255,80,739,22,2548,2,33
768607,3251,80,740,22,3074,2,33
778442,3252,80,739,20,3190,2,33
883376,3254,80,739,21,3452,2,33
939037,3254,80,738,19,3406,2,33
827257,3260,80,735,19,3530,2,33
824349,3256,80,734,20,4240,2,33
716363,3256,80,734,20,4766,2,33
713382,3256,80,734,20,4706,2,33
719212,3259,80,732,21,4858,2,33
810704,3258,80,734,21,5570,2,33
855597,3265,80,738,20,5130,2,33
741920,3265,80,737,19,5214,2,33
775237,3263,80,737,19,6068,2,33
821671,3264,80,738,18,6162,2,33
980037,3262,80,737,19,6486,2,33
929118,3267,81,739,18,7066,2,33
307625,3263,81,739,19,7032,2,33
753174,2013,30,453,14,3900,2,12
618041,2019,30,453,14,4088,2,12
603959,2020,30,453,13,4166,2,12
656553,2025,30,453,13,4182,2,12
768306,2025,30,453,14,4248,2,12
833765,2025,30,454,12,4320,2,12
784297,2022,30,454,12,4368,2,12
780605,2021,30,455,12,4386,2,12
727278,2021,30,455,12,4376,2,12
680422,2021,30,455,12,4346,2,12
669522,2026,30,461,14,4426,2,12
821208,2030,30,461,17,4458,2,12
809479,2031,30,462,16,4484,2,12
647530,2035,30,461,14,4482,2,12
662883,2035,30,462,14,4396,2,12
718957,2033,30,460,29,3884,2,12
886448,2036,30,461,15,4326,2,12
852926,2043,30,460,14,4444,2,12
272141,2041,30,461,14,4518,2,12
5636666,17703,348,5875,61,33232,6,38
4666508,17715,348,5882,60,32930,6,38
4649146,17736,348,5879,57,34182,6,38
5183739,17729,349,5865,56,34614,6,38
6006906,17734,349,5866,59,34490,6,38
6399739,17739,349,5861,59,34478,6,38
5638375,17743,349,5860,58,35900,6,38
5316233,17745,349,5869,58,36560,6,38
4467021,17745,349,5869,58,37250,6,38
4496716,17745,349,5869,58,35908,4,38
4689988,17814,349,5913,68,38420,4,38
5421022,17823,349,5924,65,39002,6,38
5621079,17838,349,5930,62,39000,6,38
4664876,17855,349,5928,55,39424,6,38
4943718,17865,349,5941,57,39628,6,38
5577329,17880,349,5946,59,40328,6,38
6733993,17877,350,5948,61,41344,6,38
6639564,17873,350,5953,57,42470,6,38
2267784,17860,351,5958,57,42794,6,38
723543,2887,45,564,9,3768,2,11
650911,2892,45,565,8,4416,2,11
654306,2892,45,566,9,4780,2,11
684295,2890,44,565,9,5234,2,11
779029,2891,44,564,8,5310,2,11
814960,2893,44,565,8,5402,2,11
722070,2900,44,565,7,5740,2,11
703450,2902,44,566,7,5780,2,11
622729,2902,44,566,7,5848,2,11
624394,2902,44,566,7,6188,2,11
635254,2902,44,569,7,6290,2,11
728129,2906,44,571,5,6386,2,11
765947,2907,44,571,5,6354,2,11
665105,2906,44,571,5,6034,2,11
684918,2904,44,569,5,6160,2,11
734967,2906,44,569,5,6072,2,11
885077,2903,44,569,5,5996,2,11
847564,2899,44,571,5,6162,2,11
288712,2891,44,569,5,6268,2,11
2467971,2942,43,1220,19,5342,2,64
1512876,2947,43,1179,20,5316,2,64
1244690,2951,43,1168,26,5444,2,64
1220202,2954,43,1155,19,5530,2,64
1241555,2955,43,1138,18,5770,2,64
1379533,2953,43,1136,17,5812,2,64
1287355,2958,43,1138,18,6034,2,64
1234157,2952,43,1144,18,6220,2,64
1310773,2952,43,1144,18,5988,2,64
1794581,2952,43,1144,18,6138,2,64
2245611,2959,43,1223,17,6560,2,64
2858307,2961,43,1225,19,6614,2,64
2406737,2966,43,1219,17,6590,2,64
1399524,2966,43,1185,17,6682,2,64
1202373,2972,43,1185,40,6862,2,64
1218410,2974,43,1180,18,6962,2,64
1426881,2979,43,1174,18,7042,2,64
1391067,2983,43,1170,18,7166,4,64
486057,2978,43,1172,18,7264,4,64
21581539,69505,548,12347,407,59450,6,1260
21269707,69534,548,12368,444,60606,6,1260
23454809,69554,548,12373,398,63210,6,1260
25002760,69605,549,12361,401,64942,8,1260
27969277,69629,549,12360,404,66204,8,1260
28849737,69653,550,12386,403,68906,8,1260
25009876,69713,550,12384,398,70902,14,1260
25373367,69729,550,12389,393,72778,16,1260
22126008,69728,550,12390,393,73216,16,1260
21970965,69728,550,12390,393,74254,16,1260
21255357,69847,550,12409,403,77696,14,1260
21651663,69859,551,12411,384,79100,14,1260
21582395,69880,551,12419,392,77836,20,1260
21361352,69915,551,12432,428,82780,26,1260
23411695,69961,551,12439,377,85306,28,1260
25311005,69971,551,12434,417,87112,28,1260
29972615,69959,551,12435,414,87926,26,1260
29794802,69982,551,12434,361,94178,32,1260
9638826,69960,551,12433,358,99914,32,1260
1988856,8963,142,1687,50,12944,2,40
1810224,8965,142,1685,48,12876,2,40
1900958,8959,142,1685,46,13150,2,40
2084039,8970,143,1687,46,12822,2,40
2387251,8964,143,1691,46,13344,2,40
2528373,8954,143,1693,45,13726,2,40
2228238,8955,143,1695,44,14028,2,40
2145979,8947,143,1693,44,14778,2,40
1791696,8947,143,1693,44,16150,2,40
1724677,8947,143,1693,44,16648,2,40
1696733,8936,142,1699,44,17424,2,40
1864639,8942,142,1702,45,18008,2,40
1974543,8945,143,1709,43,18228,2,40
1783982,8935,143,1710,41,17882,2,40
1986340,8943,143,1708,39,18816,2,40
2252101,8943,143,1710,37,19110,2,40
2694531,8948,143,1717,40,19372,2,40
2586019,8942,143,1717,36,19174,2,40
805119,8933,143,1714,37,19268,2,40
5044625,9835,194,2335,106,19740,4,17
4342702,9842,194,2338,104,19990,4,17
4141428,9851,194,2342,107,20710,4,17
4087777,9845,197,2340,111,20868,4,17
4530482,9848,198,2341,110,20774,6,17
5018404,9862,198,2346,111,21190,6,17
4589988,9861,204,2348,116,20736,4,17
4477282,9872,205,2347,123,20984,6,17
4086270,9872,205,2347,123,20640,4,17
4273530,9872,205,2347,123,20436,6,17
4526071,9916,205,2357,115,20814,8,17
5283611,9940,205,2363,112,20952,8,17
5468404,9957,205,2364,113,20634,8,17
4586893,9968,204,2366,114,21728,8,17
4382053,9976,204,2372,115,21484,8,17
4381745,9975,205,2409,117,22026,8,17
5270422,9979,205,2415,115,21984,8,17
5066647,9984,205,2420,110,22570,8,17
1773688,9982,205,2419,110,22578,8,17
6395625,24024,473,5822,92,35942,6,56
5848067,24022,473,5827,91,35660,6,56
6404242,24027,473,5822,91,36826,8,56
7429980,24041,473,5828,91,37534,6,56
8646717,24050,473,5829,97,37774,6,56
9217550,24077,475,5841,88,38668,6,56
8089205,24069,475,5843,85,39546,8,56
7597127,24082,476,5850,85,39288,8,56
6106954,24082,476,5850,85,40550,6,56
5970639,24082,476,5850,85,40598,6,56
5811756,24102,477,5867,89,40694,10,56
6121154,24099,478,5880,91,40768,10,56
6270524,24127,478,5881,88,40500,10,56
5844491,24159,478,5879,89,41854,10,56
6768528,24191,478,5872,86,42984,10,56
7807486,24197,478,5890,93,43772,8,56
9255474,24205,479,5895,92,44184,10,56
9189146,24205,480,5896,81,44382,12,56
2901614,24180,480,5895,80,45810,12,56
23687198,62725,804,13343,634,83714,18,649
22428618,62769,804,13340,635,83070,16,649
23978751,62848,804,13381,631,84742,18,649
25733937,62934,806,13406,647,85958,18,649
29066678,62968,807,13408,658,86844,34,649
30977677,63038,807,13440,636,89246,34,649
26599550,63083,807,13460,622,92698,50,649
26555144,63143,809,13492,615,94924,58,649
22665605,63144,809,13491,615,97752,58,649
22765883,63144,809,13491,615,96860,56,649
22943309,63490,810,13555,655,101780,90,649
24104436,63554,810,13567,681,104268,90,649
23546664,63670,810,13598,602,104844,96,649
22495384,63727,810,13610,599,109300,96,649
24922226,63792,810,13625,601,109790,96,649
27408929,63871,810,13639,619,112992,100,649
32417864,63929,810,13647,621,117368,102,649
32054213,63972,809,13652,582,119716,110,649
10625489,64007,809,13653,566,120754,108,649
847502,4197,94,666,17,1550,2,14
819805,4200,94,665,13,1686,2,14
1004850,4198,94,667,13,2112,2,14
848682,4199,94,668,13,2372,2,14
907853,4198,94,666,13,2474,2,14
931140,4194,94,665,14,2664,2,14
818471,4195,94,666,14,2888,2,14
816901,4191,94,666,14,3432,2,14
715129,4191,94,666,14,3680,2,14
707931,4191,94,666,14,3742,2,14
704629,4197,94,676,13,4188,2,14
800042,4201,94,680,14,4522,2,14
885450,4204,94,683,13,4472,2,14
768414,4198,94,681,14,4754,2,14
795053,4198,94,681,13,4966,2,14
853838,4199,94,681,13,5302,2,14
1000594,4196,94,678,13,5590,2,14
953428,4191,94,676,13,6270,2,14
292604,4189,94,679,11,6822,2,14
2388058,8723,121,1837,30,6288,2,6
1958916,8726,121,1839,29,6152,2,6
1870923,8727,121,1843,29,6382,2,6
1956727,8725,121,1841,28,6744,2,6
2220768,8726,121,1841,29,6944,2,6
2352032,8723,122,1836,27,7134,2,6
2081101,8719,122,1836,26,7616,2,6
2015545,8714,122,1834,26,8248,2,6
1777664,8714,122,1834,26,9078,2,6
1743186,8714,122,1834,26,8432,2,6
1777158,8717,122,1840,29,9224,2,6
2186906,8723,122,1846,35,9132,2,6
2304432,8719,122,1848,31,8906,2,6
1865650,8718,122,1850,28,10398,2,6
1923982,8717,122,1852,28,10752,2,6
2076161,8709,122,1844,29,11416,2,6
