energia_ativa_baixa_tensao_kwh,cpes_domestico_baixa_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_nao_domestico_baixa_tensao,cpes_outros_baixa_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao,densidade_populacional_pessoas_km2
0.03493159817095045,0.06183755815973897,0.2429906542056075,0.05194154069840315,0.037528604118993135,0.03994201292565283,0.005434782608695652,0.006022447303586093
0.03132099910853764,0.061869735055440786,0.2429906542056075,0.05185380160938558,0.036613272311212815,0.040704801010978835,0.005434782608695652,0.006022447303586093
0.032006485764964475,0.0619019119511426,0.2429906542056075,0.051740994209220126,0.036613272311212815,0.041710466894617604,0.005434782608695652,0.006022447303586093
0.03454691816465731,0.06193730653641459,0.2429906542056075,0.05181619914266376,0.036155606407322655,0.04325122292766416,0.005434782608695652,0.006022447303586093
0.04027614374062078,0.061956612673835676,0.24384027187765506,0.05186633576495952,0.037070938215102975,0.04416580963693564,0.005434782608695652,0.006022447303586093
0.04390196576202088,0.061959830363405854,0.24384027187765506,0.0518287332982377,0.037070938215102975,0.04843135096980346,0.005434782608695652,0.006022447303586093
0.03861948868213447,0.06192765346770404,0.24384027187765506,0.05184126745381164,0.051258581235697945,0.04905752029357854,0.005434782608695652,0.006022447303586093
0.035980738274779364,0.0619019119511426,0.24384027187765506,0.051916472387255275,0.033867276887871854,0.05085633398733241,0.005434782608695652,0.006022447303586093
0.030446978188711053,0.0619019119511426,0.24384027187765506,0.051916472387255275,0.033867276887871854,0.052123852497277114,0.005434782608695652,0.006022447303586093
0.030856453723209734,0.0619019119511426,0.24384027187765506,0.051916472387255275,0.033867276887871854,0.05169502138463115,0.005434782608695652,0.006022447303586093
0.03177363087378853,0.06205957874008147,0.24468988954970267,0.05229249705447344,0.034782608695652174,0.05412379936775873,0.010869565217391304,0.006022447303586093
0.03485469281171877,0.06210784408363418,0.24468988954970267,0.05222982627660375,0.032951945080091534,0.05353557969997002,0.010869565217391304,0.006022447303586093
0.03543793315262872,0.06210784408363418,0.24553950722175022,0.05219222380988193,0.032494279176201374,0.054051695021384634,0.010869565217391304,0.006022447303586093
0.03168222570740551,0.06210784408363418,0.24553950722175022,0.052267428743325565,0.031578947368421054,0.05420349364533011,0.010869565217391304,0.006022447303586093
0.03335295771307129,0.06219793939159926,0.24553950722175022,0.05235516783234314,0.031121281464530894,0.05648806293570949,0.010869565217391304,0.006022447303586093
0.036581230076860496,0.06223011628730106,0.24553950722175022,0.05231756536562132,0.031121281464530894,0.05799086931276968,0.010869565217391304,0.006022447303586093
0.045860267062179244,0.062220463218590524,0.24553950722175022,0.05239277029906496,0.030663615560640733,0.060294413431142245,0.010869565217391304,0.006022447303586093
0.005906642911986833,0.008816469422296015,0.07221750212404418,0.010353212504073601,0.005949656750572083,0.0050207394869965505,0.005434782608695652,0.0030112236517930466
0.0049579044736525885,0.008822904801436375,0.07221750212404418,0.010340678348499662,0.006864988558352403,0.005100433764567924,0.005434782608695652,0.0030112236517930466
0.005079737172794018,0.008822904801436375,0.07221750212404418,0.010328144192925723,0.006864988558352403,0.0057835275723225575,0.005434782608695652,0.0030112236517930466
0.005361116777843294,0.008806816353585472,0.07221750212404418,0.010340678348499662,0.006864988558352403,0.0072711540869882015,0.005434782608695652,0.0030112236517930466
0.005860250883189014,0.008816469422296015,0.07306711979609176,0.01036574665964754,0.006864988558352403,0.00750264698850505,0.005434782608695652,0.0030112236517930466
0.005927381435824589,0.0088357755597171,0.07476635514018691,0.010328144192925723,0.006407322654462243,0.007927683135552376,0.005434782608695652,0.0030112236517930466
0.004937545910948974,0.008851864007568006,0.07476635514018691,0.010303075881777845,0.006407322654462243,0.0091041224711298,0.005434782608695652,0.0030112236517930466
0.005220316664021648,0.008855081697138188,0.07476635514018691,0.010315610037351784,0.005949656750572083,0.008868834604014315,0.010869565217391304,0.0030112236517930466
0.0045427050085201995,0.008855081697138188,0.07476635514018691,0.010315610037351784,0.005949656750572083,0.009195201645497085,0.010869565217391304,0.0030112236517930466
