energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao,densidade_populacional_pessoas_km2,num_industrias_extrativas,num_industrias_transformadoras
-0.47757761818554484,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.33705159371250853,-0.06880432813166373,-0.5264057172752655
-0.47725868925115367,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.33705159371250853,-0.06880432813166373,-0.5264057172752655
-0.45065390532095956,-0.19160534447369415,-0.4655551987178972,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4702205559145123,-0.19160534447369415,-0.4655551987178972,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4745154884512119,-0.19160534447369415,-0.4655551987178972,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.48164830488807403,-0.19160534447369415,-0.4655551987178972,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4837157471148667,-0.19160534447369415,-0.4655551987178972,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4832817428534487,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4832662255360811,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4782514542591971,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4685357597482927,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.46110715303169814,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4526074394525628,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.44154929100727397,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.450324265317943,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.4689232120576079,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.475291834944465,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.48195006864838597,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
-0.48263667561155316,-0.19160534447369415,-0.47381251220867066,-0.09491178364051915,-0.3569096199962103,0.0564195490679643,-0.5316423444959101
0.07844823558420995,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.3992864866185353,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.39896803830901834,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.41062525132967054,-0.19160534447369415,-0.02791758370690092,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.26739773425976904,-0.19160534447369415,-0.02791758370690092,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.26877465586370447,-0.19160534447369415,-0.02791758370690092,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.35165869006521455,-0.19160534447369415,-0.02791758370690092,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.43102702197252346,-0.19160534447369415,-0.02791758370690092,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.33244008054129126,-0.19160534447369415,-0.02791758370690092,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.2994543147989031,-0.19160534447369415,-0.02791758370690092,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.2769051808787448,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.2959480876807936,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.044651037732750795,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.2838518581678923,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.37544872874990487,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.3176354612014808,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.11573861502147839,-0.19160534447369415,-0.03617489719767443,-0.09491178364051915,-0.18169174102237154,-0.3192520825309198,0.06795147226788723
0.44550461041577744,-0.19160534447369415,0.23631644799785154,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.31360809939832746,-0.19160534447369415,0.25283107497939855,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.24140320659843792,-0.19160534447369415,0.24457376148862506,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.04139617742385683,-0.19160534447369415,0.24457376148862506,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
-0.024870389072992476,-0.19160534447369415,0.25283107497939855,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
-0.037311020638618415,-0.19160534447369415,0.2610883884701721,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
-0.043266374794345176,-0.19160534447369415,0.2693457019609456,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.07805487845501148,-0.19160534447369415,0.2776030154517191,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.1655489977893149,-0.19160534447369415,0.2776030154517191,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.24299194645051042,-0.19160534447369415,0.2776030154517191,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.32855361048697984,-0.19160534447369415,0.28586032894249264,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.4773894018927271,-0.19160534447369415,0.29411764243326616,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.5182941490448039,-0.19160534447369415,0.29411764243326616,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.35792088887278073,-0.19160534447369415,0.29411764243326616,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.29267256050230833,-0.19160534447369415,0.29411764243326616,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
0.05940038521202634,-0.19160534447369415,0.29411764243326616,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
-0.000255460782753148,-0.19160534447369415,0.29411764243326616,-0.09491178364051915,0.006375449076215363,-0.3192520825309198,-0.277665924294651
-0.3003834486656745,-0.19160534447369415,0.03814092421928719,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.25648681167159687,-0.19160534447369415,0.03814092421928719,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.21953211437862083,-0.19160534447369415,0.03814092421928719,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.23162813790943318,-0.19160534447369415,0.03814092421928719,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.25995712924553266,-0.19160534447369415,0.04639823771006071,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.2142122149673053,-0.19160534447369415,0.02988361072851368,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.24517427534645456,-0.19160534447369415,0.02988361072851368,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.22299796900729607,-0.19160534447369415,0.03814092421928719,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.24934623657605093,-0.19160534447369415,0.03814092421928719,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.24622066435832132,-0.19160534447369415,0.03814092421928719,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.24480364490773693,-0.19160534447369415,0.02988361072851368,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.26635328507161277,-0.19160534447369415,0.02988361072851368,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.30820225411943697,-0.19160534447369415,0.02988361072851368,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.26241394628113746,-0.19160534447369415,0.02988361072851368,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.21612036437864318,-0.19160534447369415,0.021626297237740167,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.2223548929255937,-0.19160534447369415,0.013368983746966653,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
-0.268106947916238,-0.19160534447369415,0.013368983746966653,-0.09491178364051915,-0.25294701180506596,-0.3192520825309198,-0.1598418118301493
0.2112094594110727,-0.19160534447369415,1.6648316819016695,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.24479353446116475,-0.19160534447369415,1.6648316819016695,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.33844027013171285,-0.19160534447369415,1.6648316819016695,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.31292684796947295,-0.19160534447369415,1.6648316819016695,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.2658419515419286,-0.19160534447369415,1.673088995392443,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.32187951616220967,-0.19160534447369415,1.673088995392443,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.19945055989917546,-0.19160534447369415,1.673088995392443,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.1784371597735332,-0.19160534447369415,1.673088995392443,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.11702813155900264,-0.19160534447369415,1.673088995392443,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.1620341194234695,-0.19160534447369415,1.673088995392443,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.1670190232974558,-0.19160534447369415,1.6813463088832166,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.19552715039024562,-0.19160534447369415,1.6978609358647636,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.22396277178772497,-0.19160534447369415,1.7061182493555371,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.30519373106471376,-0.19160534447369415,1.7226328763370842,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.3964624035183324,-0.19160534447369415,1.7226328763370842,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.3584576095358885,-0.19160534447369415,1.7308901898278577,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
0.24732896799405216,-0.19160534447369415,1.7308901898278577,-0.09491178364051915,-0.20739036327186788,4.063583619456061,1.1100402891761463
-0.2649976482835355,-0.19160534447369415,-0.1270053455961831,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.2825874887694336,-0.19160534447369415,-0.1270053455961831,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.29645166255179406,-0.19160534447369415,-0.1270053455961831,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.30831547560766326,-0.19160534447369415,-0.1352626590869566,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.3150802707122678,-0.19160534447369415,-0.1352626590869566,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.2907046936093885,-0.19160534447369415,-0.1352626590869566,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.30991966411640703,-0.19160534447369415,-0.1352626590869566,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.28782698650536226,-0.19160534447369415,-0.1352626590869566,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.29974806258195963,-0.19160534447369415,-0.1352626590869566,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.28049828110190855,-0.19160534447369415,-0.1352626590869566,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.28024931741706416,-0.19160534447369415,-0.08571877814231552,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.27055188665137997,-0.19160534447369415,-0.08571877814231552,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.2634348621746707,-0.19160534447369415,-0.05268952417922146,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.282365577398938,-0.19160534447369415,-0.05268952417922146,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.2752355073899285,-0.19160534447369415,-0.05268952417922146,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.29426962562284875,-0.19160534447369415,-0.003145643234580375,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.30679079618525423,-0.19160534447369415,0.05465555120083422,-0.09491178364051915,-0.1887004561813251,-0.4444759597305478,-0.41381823203140844
-0.4898593688998939,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4904661234732447,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.49038620242273206,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.49014142704036295,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4897879617757245,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.48896629922290236,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4895206656849635,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4898706292540898,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4903621025183249,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.49044380874694177,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4899326298628638,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4895275317545952,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.48977100258373424,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4904383845519327,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4904925578413266,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4902056934521154,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.4895334365744784,-0.19160534447369415,-0.671988035987235,-0.09491178364051915,-0.3627502159620049,-0.4444759597305478,-0.5892452439229998
-0.15804495029168186,-0.19160534447369415,0.41797734479486887,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.225572539137084,-0.19160534447369415,0.41797734479486887,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.29318876894143103,-0.19160534447369415,0.41797734479486887,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.32296656963050957,-0.19160534447369415,0.41797734479486887,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.3394009192580937,-0.19160534447369415,0.41797734479486887,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.31226147448568126,-0.19160534447369415,0.41797734479486887,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.32593600742481493,-0.19160534447369415,0.4262346582856424,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.30184578417582797,-0.19160534447369415,0.4262346582856424,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.28009709665333,-0.19160534447369415,0.4262346582856424,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.2613751099458655,-0.19160534447369415,0.4262346582856424,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.25373324310651124,-0.19160534447369415,0.43449197177641585,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.19071679933051003,-0.19160534447369415,0.4427492852671894,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.13152180392940835,-0.19160534447369415,0.4510065987579629,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.17595660346121644,-0.19160534447369415,0.4510065987579629,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.27722165535228216,-0.19160534447369415,0.43449197177641585,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.31146246996264365,-0.19160534447369415,0.43449197177641585,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
-0.314562843704825,-0.19160534447369415,0.43449197177641585,-0.09491178364051915,-0.35924585838252815,-0.3192520825309198,-0.4530929361862423
0.3663216623885237,-0.19160534447369415,0.7069833169719418,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.3897485546503949,-0.19160534447369415,0.6987260034811683,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.3951186450307179,-0.19160534447369415,0.6987260034811683,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.36371626360608955,-0.19160534447369415,0.6904686899903948,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.36934850052494983,-0.19160534447369415,0.6904686899903948,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.41809381857152145,-0.19160534447369415,0.7152406304627154,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.29265978961279343,-0.19160534447369415,0.7069833169719418,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.41269852971565013,-0.19160534447369415,0.7152406304627154,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.3392145568040765,-0.19160534447369415,0.7152406304627154,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.3815432581370656,-0.19160534447369415,0.7152406304627154,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.39542720619996524,-0.19160534447369415,0.7234979439534889,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.5033820070545614,-0.19160534447369415,0.7234979439534889,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.474356933579203,-0.19160534447369415,0.7317552574442624,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.5137858877246482,-0.19160534447369415,0.7317552574442624,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.5423714640828833,-0.19160534447369415,0.7317552574442624,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.5201664575726643,-0.19160534447369415,0.7317552574442624,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
0.423291021318519,-0.19160534447369415,0.7400125709350359,-0.09491178364051915,-0.189868575374484,0.5573150578664764,0.06533315865756496
-0.48728534805567647,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.48621417253243937,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.48564243491421005,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.4842880340186665,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.48288495268943443,-0.19160534447369415,-0.6472160955149144,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.48474895327304063,-0.19160534447369415,-0.6472160955149144,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.4862688951074038,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.4857977454092785,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.48723632431850633,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.4876193823432573,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.4878997926270148,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.488086069096122,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.48823059986186873,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.48767959777392705,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.48627452528450177,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
-0.4818450177830214,-0.19160534447369415,-0.655473409005688,-0.09491178364051915,-0.3522371432235746,-0.4444759597305478,-0.5735353622610663
