energia_ativa_baixa_tensao_kwh,cpes_domestico_baixa_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_nao_domestico_baixa_tensao,cpes_outros_baixa_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao,densidade_populacional_pessoas_km2
0.004430695,0.011436,0.0198,0.02992,0.0048,0.020782,0.004,0.0151
0.003689528,0.011443,0.0198,0.03,0.0038,0.020876,0.004,0.0151
0.003823623,0.011453,0.0198,0.02998,0.0058,0.02169,0.006,0.0151
0.004105339,0.011455,0.0198,0.02993,0.0043,0.02275,0.006,0.0151
0.005222163,0.011453,0.0198,0.02991,0.0042,0.023168,0.006,0.0151
0.037906754,0.106183,0.0605,0.19427,0.0589,0.15422,0.102,0.2196
0.037386403,0.10626,0.0605,0.19429,0.0591,0.153936,0.102,0.2196
0.039473682,0.106352,0.0609,0.19443,0.0582,0.158998,0.104,0.2196
0.041923691,0.106427,0.0611,0.19456,0.0624,0.160072,0.112,0.2196
0.047880319,0.106518,0.0611,0.19462,0.0621,0.162558,0.124,0.2196
0.053220891,0.106625,0.0611,0.19474,0.0589,0.161598,0.126,0.2196
0.047839965,0.106719,0.0611,0.195,0.0589,0.168518,0.132,0.2196
0.045414079,0.106789,0.0612,0.19503,0.0573,0.16973,0.136,0.2196
0.037915441,0.106787,0.0612,0.19505,0.0573,0.175224,0.134,0.2196
0.038393573,0.106787,0.0612,0.19505,0.0573,0.173414,0.13,0.2196
0.037909203,0.107047,0.0621,0.19531,0.0557,0.183526,0.14,0.2196
0.039132272,0.107105,0.0621,0.19549,0.0556,0.183168,0.15,0.2196
0.039433128,0.107169,0.0621,0.19552,0.0549,0.182888,0.162,0.2196
0.038695767,0.107226,0.0621,0.19564,0.0537,0.190146,0.164,0.2196
0.041610122,0.107282,0.0622,0.19589,0.0524,0.189014,0.178,0.2196
0.044375032,0.10731,0.0622,0.19592,0.0578,0.187208,0.184,0.2196
0.053139714,0.107304,0.0622,0.19592,0.0583,0.193192,0.196,0.2196
0.000543476,0.002211,0.0039,0.00365,0.0011,0.0034,0.002,0.004
0.000478666,0.002211,0.0039,0.00365,0.0011,0.003424,0.002,0.004
0.000496525,0.00221,0.0039,0.00364,0.0012,0.003508,0.002,0.004
0.000529175,0.002213,0.0039,0.00364,0.0011,0.00343,0.002,0.004
0.000605429,0.002213,0.0039,0.00362,0.0019,0.003564,0.002,0.004
0.000614437,0.002211,0.0039,0.00363,0.0011,0.003348,0.002,0.004
0.00052666,0.002209,0.0039,0.00364,0.0011,0.003668,0.002,0.004
0.000521275,0.002209,0.0039,0.0036,0.0011,0.003716,0.002,0.004
0.000454726,0.002209,0.0039,0.0036,0.0011,0.00366,0.002,0.004
0.000447632,0.002209,0.0039,0.0036,0.0011,0.00382,0.002,0.004
0.000454296,0.002217,0.0039,0.00362,0.0017,0.004042,0.002,0.004
0.000509009,0.002217,0.0039,0.0036,0.0013,0.003948,0.002,0.004
0.000535049,0.002218,0.0039,0.00362,0.0018,0.003754,0.002,0.004
0.000471729,0.002224,0.0039,0.00364,0.0013,0.004186,0.002,0.004
0.000501214,0.002221,0.0039,0.00366,0.0013,0.004246,0.002,0.004
0.000541889,0.002217,0.0039,0.00369,0.0013,0.00431,0.002,0.004
0.000621135,0.002212,0.0039,0.00367,0.0019,0.004344,0.004,0.004
0.010935602,0.033104,0.0384,0.09742,0.0143,0.04756,0.014,0.0036
0.009370161,0.033122,0.0384,0.09752,0.0139,0.04849,0.016,0.0036
0.00957732,0.033139,0.0384,0.09764,0.0147,0.048216,0.016,0.0036
0.010533006,0.033161,0.0384,0.09773,0.0139,0.048702,0.014,0.0036
0.012294199,0.033169,0.0385,0.09778,0.0159,0.050326,0.014,0.0036
0.013334502,0.033177,0.0385,0.0978,0.0138,0.04976,0.014,0.0036
0.011651018,0.0332,0.0385,0.09784,0.0137,0.0508,0.014,0.0036
0.010846166,0.033209,0.0385,0.09789,0.0138,0.051852,0.014,0.0036
0.008956038,0.033209,0.0385,0.09789,0.0138,0.052888,0.014,0.0036
0.008976719,0.033209,0.0385,0.09789,0.0138,0.053102,0.014,0.0036
0.009457611,0.033283,0.0386,0.09839,0.0137,0.055716,0.014,0.0036
0.010578628,0.033298,0.0386,0.0986,0.0137,0.055174,0.014,0.0036
0.010843375,0.033309,0.0386,0.09872,0.0132,0.054396,0.014,0.0036
0.009435879,0.033361,0.0386,0.09876,0.0129,0.055296,0.014,0.0036
0.010052249,0.033401,0.0388,0.09876,0.0131,0.057792,0.014,0.0036
0.011186568,0.033412,0.0388,0.09891,0.0144,0.057488,0.014,0.0036
0.013422509,0.033406,0.0388,0.09892,0.0142,0.059204,0.014,0.0036
0.002162785,0.006388,0.0119,0.01367,0.005,0.00648,0.002,0.0134
0.002033306,0.006394,0.0119,0.01367,0.005,0.006388,0.002,0.0134
0.0021233,0.00641,0.0119,0.01364,0.0049,0.00722,0.002,0.0134
0.002240997,0.006416,0.0119,0.01364,0.0049,0.007412,0.002,0.0134
0.002544611,0.006415,0.0119,0.01363,0.0049,0.007514,0.002,0.0134
0.002668473,0.006418,0.0119,0.01362,0.0049,0.007704,0.002,0.0134
0.002300528,0.006426,0.012,0.01361,0.0047,0.008034,0.002,0.0134
0.002261032,0.006436,0.012,0.01366,0.0043,0.00832,0.002,0.0134
0.001954762,0.006436,0.012,0.01366,0.0043,0.008504,0.002,0.0134
0.001978887,0.006436,0.012,0.01366,0.0043,0.008998,0.002,0.0134
0.001999687,0.006493,0.012,0.01389,0.0047,0.009508,0.002,0.0134
0.002159067,0.006507,0.012,0.01393,0.0045,0.01001,0.002,0.0134
0.002213931,0.006529,0.012,0.01389,0.004,0.010292,0.002,0.0134
0.002059688,0.006533,0.012,0.01388,0.0039,0.010468,0.002,0.0134
0.002179493,0.006546,0.012,0.01388,0.0039,0.0104,0.002,0.0134
0.002336597,0.006545,0.012,0.0139,0.0041,0.011504,0.002,0.0134
0.002856903,0.006546,0.012,0.01387,0.0039,0.01145,0.002,0.0134
0.000740883,0.002383,0.0028,0.00504,0.001,0.003964,0.002,0.0012
0.000639002,0.002381,0.0028,0.00504,0.0009,0.00407,0.002,0.0012
0.000665491,0.002383,0.0028,0.00504,0.0008,0.00418,0.002,0.0012
0.00074588,0.002384,0.0028,0.00505,0.0008,0.00435,0.002,0.0012
0.000876341,0.002386,0.0028,0.00511,0.0008,0.004476,0.002,0.0012
0.000932864,0.002382,0.0029,0.0051,0.0007,0.00448,0.002,0.0012
0.000829417,0.002386,0.0029,0.00511,0.0007,0.004548,0.002,0.0012
0.000780696,0.002387,0.0029,0.00509,0.0007,0.004452,0.002,0.0012
0.000645617,0.002387,0.0029,0.00509,0.0007,0.004226,0.002,0.0012
0.00060902,0.002387,0.0029,0.00509,0.0007,0.00419,0.002,0.0012
0.000610137,0.002392,0.0029,0.00507,0.0007,0.004532,0.002,0.0012
0.000688735,0.002391,0.0029,0.00507,0.0007,0.004706,0.002,0.0012
0.000728383,0.002395,0.0029,0.0051,0.0009,0.004088,0.002,0.0012
0.000620042,0.002393,0.0029,0.0051,0.0006,0.004566,0.002,0.0012
0.000673203,0.002401,0.0029,0.00512,0.0005,0.00484,0.002,0.0012
0.000771957,0.002401,0.0029,0.00511,0.0005,0.004676,0.002,0.0012
0.000904591,0.002397,0.0029,0.00512,0.0005,0.004372,0.002,0.0012
0.00263814,0.00774,0.0129,0.01326,0.0071,0.004016,0.004,0.0022
0.002248336,0.00774,0.0129,0.01326,0.0057,0.004084,0.004,0.0022
0.002060509,0.007744,0.0129,0.01326,0.005,0.004864,0.004,0.0022
0.001909849,0.007747,0.0129,0.01324,0.0046,0.005082,0.004,0.0022
0.002053553,0.007749,0.0129,0.01321,0.0047,0.005092,0.004,0.0022
0.002213392,0.007756,0.0129,0.01298,0.0045,0.005558,0.004,0.0022
0.002038552,0.007759,0.0129,0.013,0.0045,0.00583,0.004,0.0022
0.002043667,0.007762,0.0129,0.01302,0.0045,0.006812,0.004,0.0022
0.001879546,0.007763,0.0129,0.01301,0.0045,0.007072,0.004,0.0022
0.001992183,0.007763,0.0129,0.01301,0.0045,0.00725,0.004,0.0022
0.002242442,0.007781,0.0129,0.01312,0.0053,0.007912,0.004,0.0022
0.002901376,0.007789,0.0129,0.01316,0.005,0.008188,0.004,0.0022
0.003135339,0.007795,0.0129,0.01311,0.005,0.008764,0.004,0.0022
0.002421819,0.007798,0.0129,0.01308,0.0049,0.009106,0.004,0.0022
0.002082496,0.007803,0.013,0.01307,0.0044,0.010778,0.004,0.0022
0.001918887,0.0078,0.013,0.01301,0.0044,0.011802,0.004,0.0022
0.002305055,0.007804,0.013,0.01301,0.0043,0.012298,0.004,0.0022
0.001283055,0.004123,0.0057,0.00745,0.0017,0.005912,0.002,0.0012
0.001165873,0.004125,0.0058,0.00747,0.0017,0.005908,0.002,0.0012
0.001202623,0.004127,0.0058,0.00747,0.0015,0.006082,0.002,0.0012
0.00127084,0.004133,0.0058,0.00747,0.0018,0.006084,0.002,0.0012
0.00145509,0.00413,0.0058,0.00748,0.0018,0.005768,0.002,0.0012
0.001615731,0.004131,0.0058,0.00748,0.0014,0.006626,0.002,0.0012
0.001444952,0.004139,0.0058,0.00749,0.0013,0.007254,0.002,0.0012
0.001308296,0.004138,0.0058,0.00751,0.0013,0.007064,0.002,0.0012
0.001083038,0.004138,0.0058,0.00751,0.0013,0.00733,0.002,0.0012
0.001096821,0.004138,0.0058,0.00751,0.0013,0.007404,0.002,0.0012
0.001133734,0.004146,0.0058,0.00754,0.0008,0.007262,0.002,0.0012
0.001256871,0.004147,0.0059,0.00757,0.0009,0.007118,0.002,0.0012
0.001288065,0.004148,0.0059,0.00759,0.001,0.007444,0.002,0.0012
0.001156854,0.00415,0.0059,0.00759,0.0009,0.00769,0.002,0.0012
0.001214301,0.004154,0.0059,0.00761,0.0011,0.007848,0.002,0.0012
0.001297326,0.004153,0.0059,0.00761,0.0017,0.008498,0.002,0.0012
0.001611973,0.004156,0.0059,0.00761,0.0017,0.008642,0.002,0.0012
0.001155124,0.00503,0.013,0.01034,0.0042,0.004524,0.002,0.0026
0.001031088,0.005031,0.0131,0.01033,0.0041,0.004544,0.002,0.0026
0.001060154,0.005034,0.0131,0.01033,0.0042,0.004956,0.002,0.0026
0.001125033,0.00503,0.0131,0.01036,0.0043,0.005222,0.002,0.0026
0.001329762,0.005027,0.0131,0.01037,0.0044,0.00536,0.002,0.0026
0.001415179,0.005029,0.0131,0.0104,0.0042,0.005584,0.002,0.0026
0.001250387,0.00503,0.0131,0.01039,0.0043,0.006238,0.002,0.0026
0.001187471,0.005023,0.0131,0.01039,0.0044,0.007084,0.002,0.0026
0.001017646,0.005023,0.0131,0.01039,0.0044,0.00728,0.002,0.0026
0.001003135,0.005023,0.0131,0.01039,0.0044,0.007404,0.002,0.0026
0.00100249,0.005034,0.0131,0.01048,0.0045,0.007632,0.002,0.0026
0.001146643,0.005036,0.0131,0.0105,0.0045,0.007874,0.002,0.0026
0.001209066,0.005037,0.0132,0.01049,0.0043,0.008,0.002,0.0026
0.001047531,0.005041,0.0132,0.01049,0.0044,0.008328,0.002,0.0026
0.0011302,0.005044,0.0132,0.01052,0.0042,0.00937,0.002,0.0026
0.001244614,0.005038,0.0132,0.01052,0.0042,0.010068,0.002,0.0026
0.001497897,0.005034,0.0133,0.01055,0.0041,0.010178,0.002,0.0026
0.002680915,0.009155,0.021,0.01481,0.011,0.005922,0.002,0.0097
0.002370245,0.009165,0.021,0.01481,0.0109,0.006228,0.002,0.0097
0.002417054,0.009169,0.021,0.01478,0.011,0.007352,0.002,0.0097
0.002482217,0.009175,0.021,0.01483,0.0111,0.007746,0.002,0.0097
0.002774922,0.009184,0.021,0.01486,0.011,0.008064,0.002,0.0097
0.00287239,0.009191,0.021,0.01483,0.0108,0.008432,0.002,0.0097
0.00246974,0.009195,0.021,0.01484,0.0108,0.00861,0.002,0.0097
0.002508121,0.009206,0.021,0.01482,0.0109,0.008722,0.002,0.0097
0.002228288,0.009206,0.021,0.01482,0.0109,0.008778,0.002,0.0097
0.00228527,0.009206,0.021,0.01482,0.0109,0.009226,0.002,0.0097
0.002328047,0.009236,0.021,0.01499,0.0107,0.00975,0.002,0.0097
0.002561693,0.009266,0.0211,0.01503,0.0114,0.010232,0.002,0.0097
0.002670367,0.009276,0.0211,0.01506,0.0106,0.01018,0.002,0.0097
0.002401137,0.009288,0.0211,0.01507,0.0103,0.010846,0.002,0.0097
0.002519796,0.009289,0.0211,0.01504,0.0101,0.011234,0.002,0.0097
0.002653862,0.009302,0.0211,0.01507,0.0101,0.011636,0.002,0.0097
0.003094858,0.009301,0.0211,0.01516,0.01,0.011676,0.002,0.0097
0.002329291,0.004421,0.0119,0.01676,0.001,0.005468,0.002,0.0011
0.00183462,0.004423,0.0119,0.01643,0.0012,0.00529,0.002,0.0011
0.001687716,0.004418,0.0119,0.01602,0.0012,0.005856,0.002,0.0011
0.001677761,0.00442,0.0119,0.01573,0.0014,0.006096,0.002,0.0011
0.001837547,0.004422,0.0119,0.0155,0.0013,0.006112,0.002,0.0011
0.001963004,0.004425,0.0119,0.01544,0.0011,0.006422,0.002,0.0011
0.001761626,0.004428,0.0119,0.01563,0.0013,0.0068,0.002,0.0011
0.001748008,0.004427,0.0119,0.01575,0.0011,0.00743,0.002,0.0011
0.001720264,0.004427,0.0119,0.01575,0.0011,0.007748,0.002,0.0011
0.001926216,0.004427,0.0119,0.01575,0.0011,0.007914,0.002,0.0011
0.002205003,0.004443,0.0119,0.01669,0.0013,0.008636,0.002,0.0011
0.002806075,0.004446,0.0119,0.01672,0.0012,0.00915,0.002,0.0011
0.002558322,0.004456,0.0119,0.01657,0.0012,0.009448,0.002,0.0011
0.001833004,0.004459,0.0119,0.01643,0.001,0.00946,0.002,0.0011
0.00164548,0.004453,0.0119,0.01632,0.001,0.00939,0.002,0.0011
0.001656358,0.00445,0.0119,0.01614,0.0014,0.009784,0.002,0.0011
0.00203123,0.004447,0.0119,0.01596,0.0016,0.010344,0.002,0.0011
0.006848511,0.024984,0.0336,0.05012,0.0159,0.033262,0.006,0.0063
0.005956711,0.025004,0.0337,0.05014,0.0156,0.032766,0.006,0.0063
0.006162813,0.024999,0.0337,0.05014,0.0189,0.034712,0.006,0.0063
0.006859682,0.025019,0.0338,0.05025,0.0158,0.03523,0.006,0.0063
0.007906565,0.025008,0.0338,0.05019,0.0158,0.035142,0.004,0.0063
0.008644363,0.025021,0.0338,0.05023,0.0158,0.035746,0.006,0.0063
0.007519207,0.025039,0.0338,0.05032,0.0157,0.037028,0.006,0.0063
0.007095029,0.025057,0.0338,0.05038,0.0152,0.037542,0.006,0.0063
0.005817331,0.025057,0.0338,0.05038,0.0152,0.037844,0.006,0.0063
0.00567892,0.025057,0.0338,0.05038,0.0152,0.038312,0.006,0.0063
0.005683229,0.025117,0.0338,0.05068,0.0147,0.04013,0.006,0.0063
0.00636442,0.025155,0.0338,0.05066,0.0153,0.040586,0.006,0.0063
0.006694221,0.025184,0.0339,0.05079,0.0146,0.040974,0.006,0.0063
0.005883703,0.02518,0.0339,0.0509,0.0144,0.04122,0.006,0.0063
0.006317702,0.025195,0.034,0.05093,0.0179,0.042536,0.006,0.0063
0.007134375,0.025203,0.034,0.051,0.0141,0.042502,0.006,0.0063
0.008989295,0.025192,0.034,0.05099,0.0143,0.043822,0.006,0.0063
0.002490232,0.01039,0.0164,0.0161,0.0042,0.00176,0.002,0.0074
0.002338326,0.010395,0.0164,0.01611,0.0038,0.001774,0.002,0.0074
0.002436833,0.010396,0.0165,0.01613,0.0037,0.001836,0.002,0.0074
0.002529948,0.010387,0.0166,0.01617,0.0037,0.001796,0.002,0.0074
0.002726642,0.010401,0.0166,0.01619,0.004,0.001958,0.002,0.0074
0.002845903,0.010402,0.0166,0.01616,0.0035,0.002036,0.002,0.0074
0.002521076,0.010404,0.0166,0.01615,0.0034,0.00213,0.002,0.0074
0.002576902,0.010409,0.0166,0.01617,0.0033,0.003228,0.002,0.0074
0.002292949,0.010409,0.0166,0.01617,0.0033,0.003908,0.002,0.0074
0.002313628,0.010409,0.0166,0.01617,0.0033,0.005132,0.002,0.0074
0.002291428,0.010439,0.0168,0.01624,0.0034,0.00599,0.002,0.0074
0.002449406,0.010454,0.0168,0.01627,0.0025,0.006582,0.002,0.0074
0.002527289,0.010459,0.0168,0.01629,0.0023,0.006646,0.002,0.0074
0.002342059,0.010456,0.0168,0.01632,0.0024,0.007306,0.002,0.0074
0.002458688,0.01045,0.0168,0.01634,0.0023,0.007552,0.002,0.0074
0.002613163,0.010445,0.0168,0.0164,0.0024,0.007758,0.002,0.0074
0.003062506,0.010443,0.0168,0.01641,0.0027,0.007768,0.002,0.0074
0.024266151,0.075131,0.0674,0.17101,0.0489,0.129698,0.028,0.0445
0.02383831,0.075249,0.0674,0.1713,0.0493,0.125706,0.028,0.0445
0.025193753,0.075318,0.0675,0.17134,0.0487,0.12814,0.028,0.0445
0.027792233,0.075376,0.0675,0.17138,0.05,0.126582,0.03,0.0445
0.031271284,0.075449,0.0675,0.17143,0.0511,0.130806,0.034,0.0445
0.034950443,0.075518,0.0675,0.17157,0.0483,0.130178,0.032,0.0445
0.03031581,0.075548,0.0677,0.17179,0.048,0.132926,0.036,0.0445
0.028799977,0.075571,0.0677,0.17196,0.0478,0.13234,0.04,0.0445
0.024039611,0.075571,0.0677,0.17196,0.0478,0.13594,0.04,0.0445
0.024456858,0.075571,0.0677,0.17196,0.0478,0.136278,0.038,0.0445
0.024217799,0.075729,0.068,0.17267,0.0483,0.138208,0.042,0.0445
0.024549167,0.075744,0.0682,0.17273,0.0468,0.140142,0.042,0.0445
0.024716487,0.075798,0.0682,0.17303,0.0462,0.137078,0.04,0.0445
0.024423761,0.075852,0.0682,0.17299,0.0455,0.1409,0.046,0.0445
0.02672158,0.075965,0.0682,0.17312,0.0458,0.141646,0.05,0.0445
0.02914185,0.07602,0.0683,0.17338,0.0458,0.144888,0.046,0.0445
0.034944211,0.076034,0.0684,0.17331,0.0469,0.14649,0.05,0.0445
0.001977606,0.007478,0.01,0.01582,0.0067,0.00888,0.002,0.0123
0.002066713,0.007487,0.01,0.01586,0.0068,0.008944,0.002,0.0123
0.002147626,0.007491,0.01,0.01586,0.0068,0.009272,0.002,0.0123
0.002281708,0.007494,0.01,0.01582,0.0067,0.009872,0.002,0.0123
0.00258347,0.007503,0.0101,0.01585,0.0066,0.011398,0.002,0.0123
0.002800643,0.007507,0.0101,0.01587,0.0072,0.01209,0.002,0.0123
0.002441103,0.007512,0.0101,0.01588,0.0066,0.012964,0.002,0.0123
0.002321133,0.007517,0.0103,0.01585,0.0065,0.013562,0.002,0.0123
0.001975365,0.007517,0.0103,0.01585,0.0065,0.014076,0.002,0.0123
0.002013666,0.007517,0.0103,0.01585,0.0065,0.014398,0.002,0.0123
0.002015083,0.007545,0.0103,0.01599,0.0063,0.01495,0.002,0.0123
0.002105398,0.007559,0.0103,0.01601,0.006,0.015172,0.002,0.0123
0.00211433,0.007569,0.0103,0.01605,0.0059,0.015226,0.002,0.0123
0.002029351,0.007574,0.0103,0.01608,0.0056,0.015826,0.002,0.0123
0.00221361,0.007594,0.0103,0.01611,0.0055,0.015786,0.002,0.0123
0.002418137,0.007602,0.0103,0.01609,0.0054,0.015442,0.002,0.0123
0.002926165,0.007606,0.0103,0.01611,0.0054,0.015208,0.004,0.0123
0.000715126,0.001918,0.0036,0.00419,0.0013,0.001408,0.002,0.0048
0.000657735,0.001916,0.0036,0.00421,0.0013,0.001352,0.002,0.0048
0.000664119,0.001918,0.0036,0.00422,0.0012,0.001438,0.002,0.0048
0.00070188,0.001919,0.0036,0.00424,0.0012,0.001586,0.002,0.0048
0.000779001,0.001924,0.0036,0.00422,0.001,0.001586,0.002,0.0048
0.000842659,0.001924,0.0036,0.00421,0.0011,0.001776,0.002,0.0048
0.000751996,0.001924,0.0036,0.00422,0.0011,0.001964,0.002,0.0048
0.000729003,0.001931,0.0036,0.00423,0.001,0.002438,0.002,0.0048
0.000632261,0.001931,0.0036,0.00423,0.001,0.00283,0.002,0.0048
0.000640415,0.001931,0.0036,0.00423,0.001,0.003048,0.002,0.0048
0.000656675,0.001934,0.0036,0.00426,0.001,0.003116,0.002,0.0048
0.00072055,0.001943,0.0036,0.00426,0.0011,0.003198,0.002,0.0048
0.000724741,0.001949,0.0036,0.00425,0.001,0.00339,0.002,0.0048
0.000648159,0.001952,0.0036,0.0043,0.001,0.003732,0.002,0.0048
0.000685807,0.001954,0.0036,0.0043,0.001,0.004126,0.002,0.0048
0.000745704,0.00195,0.0036,0.00429,0.001,0.004244,0.002,0.0048
0.000917238,0.001949,0.0036,0.00429,0.001,0.00444,0.002,0.0048
0.003636139,0.009075,0.0255,0.02118,0.0035,0.004578,0.004,0.0016
0.003114289,0.009066,0.0256,0.02117,0.0034,0.005072,0.004,0.0016
0.003085289,0.009067,0.0256,0.02118,0.0034,0.005366,0.004,0.0016
0.003152435,0.009071,0.0256,0.0212,0.0034,0.005574,0.004,0.0016
0.003504538,0.009054,0.0256,0.02112,0.004,0.005882,0.004,0.0016
0.003690976,0.009061,0.0256,0.02115,0.0038,0.006376,0.004,0.0016
0.003328677,0.009062,0.0256,0.02114,0.0038,0.00673,0.004,0.0016
0.003282809,0.009067,0.0256,0.02115,0.0039,0.00737,0.004,0.0016
0.00299681,0.009067,0.0256,0.02117,0.0039,0.00782,0.004,0.0016
0.003091113,0.009067,0.0256,0.02117,0.0039,0.009002,0.004,0.0016
0.003345661,0.009082,0.0256,0.02117,0.0038,0.010112,0.004,0.0016
0.0038431,0.009084,0.0256,0.02118,0.0036,0.01056,0.004,0.0016
0.003808512,0.009087,0.0256,0.0212,0.0034,0.011416,0.004,0.0016
0.003188608,0.009092,0.0256,0.02122,0.0033,0.012078,0.004,0.0016
0.003044676,0.009094,0.0256,0.02122,0.0031,0.01326,0.004,0.0016
0.0031547,0.009088,0.0256,0.02125,0.0035,0.015252,0.006,0.0016
0.003928809,0.009091,0.0256,0.02131,0.0038,0.01583,0.006,0.0016
0.008843239,0.029002,0.0418,0.0597,0.0191,0.04777,0.002,0.0083
0.007915441,0.029099,0.0418,0.05977,0.0184,0.047402,0.002,0.0083
0.008423812,0.029134,0.0418,0.05982,0.0179,0.048814,0.002,0.0083
0.009649322,0.02917,0.0418,0.05981,0.0182,0.048888,0.002,0.0083
0.011263974,0.029178,0.0418,0.05975,0.0178,0.049232,0.002,0.0083
0.012161183,0.029215,0.0418,0.05979,0.0173,0.048518,0.002,0.0083
0.01049705,0.029217,0.0418,0.05978,0.0173,0.050138,0.002,0.0083
0.009862266,0.029213,0.0418,0.05991,0.0176,0.050178,0.006,0.0083
0.007994336,0.029213,0.0418,0.05991,0.0176,0.051032,0.006,0.0083
0.007929168,0.029213,0.0418,0.05991,0.0176,0.05108,0.006,0.0083
0.008014001,0.029297,0.0419,0.06022,0.0182,0.05346,0.006,0.0083
0.008903907,0.02932,0.0419,0.06034,0.0193,0.053416,0.006,0.0083
0.009221863,0.029379,0.0419,0.06036,0.0179,0.05335,0.006,0.0083
0.008317601,0.029495,0.042,0.06048,0.0176,0.054358,0.006,0.0083
0.009281586,0.029517,0.042,0.06049,0.0174,0.05535,0.006,0.0083
0.010647215,0.02952,0.042,0.06056,0.0178,0.055562,0.006,0.0083
0.01274278,0.029504,0.042,0.06052,0.0174,0.056576,0.006,0.0083
0.000821314,0.002594,0.0028,0.00502,0.0018,0.00495,0.002,0.0008
0.000683803,0.002594,0.0028,0.00501,0.0013,0.004918,0.002,0.0008
0.000678091,0.002596,0.0028,0.00501,0.0013,0.005074,0.002,0.0008
0.000731502,0.002598,0.0028,0.00502,0.0014,0.005012,0.002,0.0008
0.000852203,0.002598,0.0028,0.00501,0.0014,0.004976,0.002,0.0008
0.000925086,0.002599,0.0028,0.00501,0.0014,0.004976,0.002,0.0008
0.000817096,0.002599,0.0028,0.005,0.0014,0.005294,0.002,0.0008
0.000771057,0.002593,0.0028,0.00501,0.0012,0.0055,0.002,0.0008
0.000656893,0.002593,0.0028,0.00501,0.0012,0.005248,0.002,0.0008
0.000657055,0.002593,0.0028,0.00501,0.0012,0.005464,0.002,0.0008
0.000694294,0.002598,0.0028,0.00504,0.001,0.005462,0.002,0.0008
0.00078355,0.002603,0.0028,0.00507,0.001,0.005144,0.002,0.0008
0.000837934,0.002605,0.0028,0.00508,0.0015,0.005304,0.002,0.0008
0.000691248,0.002603,0.0028,0.00509,0.001,0.005132,0.002,0.0008
0.00070206,0.002604,0.0028,0.0051,0.001,0.005544,0.002,0.0008
0.000762062,0.002605,0.0028,0.0051,0.001,0.005604,0.002,0.0008
0.000918618,0.002603,0.0028,0.00512,0.001,0.005576,0.002,0.0008
0.001052953,0.002449,0.0019,0.00593,0.0029,0.002958,0.002,0.0026
0.000845044,0.002453,0.0019,0.00593,0.0026,0.002962,0.002,0.0026
0.000783485,0.00246,0.0019,0.00593,0.0024,0.003006,0.002,0.0026
0.000822858,0.002467,0.0019,0.00591,0.0023,0.003064,0.002,0.0026
0.000967999,0.002467,0.0019,0.00593,0.0024,0.00305,0.002,0.0026
0.00108428,0.002465,0.0019,0.00593,0.0025,0.003282,0.002,0.0026
0.000969911,0.002465,0.0019,0.00595,0.0025,0.003578,0.002,0.0026
0.00090111,0.002467,0.0019,0.00598,0.0026,0.003964,0.002,0.0026
0.00077223,0.002467,0.0019,0.00598,0.0026,0.003988,0.002,0.0026
0.000806938,0.002467,0.0019,0.00598,0.0026,0.003998,0.002,0.0026
0.00088373,0.002466,0.0019,0.00603,0.0024,0.00401,0.002,0.0026
0.001009524,0.002467,0.0019,0.00602,0.0024,0.003886,0.002,0.0026
0.001028739,0.002472,0.0019,0.00603,0.0027,0.003868,0.002,0.0026
0.00082795,0.002477,0.0019,0.00604,0.0025,0.004564,0.002,0.0026
0.000802509,0.002477,0.0019,0.00602,0.0024,0.004812,0.002,0.0026
0.00086086,0.00248,0.0019,0.00602,0.0024,0.004938,0.002,0.0026
0.001067474,0.002482,0.002,0.00602,0.0024,0.004926,0.002,0.0026
0.004739032,0.010508,0.0137,0.02476,0.0112,0.014258,0.002,0.0032
0.003933184,0.010519,0.0137,0.02471,0.0111,0.014222,0.002,0.0032
0.003631136,0.010519,0.0137,0.02477,0.011,0.015164,0.002,0.0032
0.003814928,0.010518,0.0137,0.02473,0.0109,0.015208,0.002,0.0032
0.004536166,0.010519,0.0137,0.02471,0.0112,0.015126,0.002,0.0032
0.005135542,0.010516,0.0137,0.02468,0.0108,0.014928,0.002,0.0032
0.0045575,0.010529,0.0137,0.02475,0.0107,0.015388,0.002,0.0032
0.004226446,0.010532,0.0137,0.02481,0.0109,0.015562,0.002,0.0032
0.003709919,0.010532,0.0137,0.02481,0.0109,0.015056,0.002,0.0032
0.003781764,0.010532,0.0137,0.02481,0.0109,0.015904,0.002,0.0032
0.004103787,0.010564,0.0137,0.02496,0.0107,0.016396,0.002,0.0032
0.004895608,0.010584,0.0137,0.02499,0.0108,0.016608,0.002,0.0032
0.004832648,0.010584,0.0137,0.02499,0.0107,0.016334,0.002,0.0032
0.004066169,0.010593,0.0137,0.02502,0.0197,0.017432,0.002,0.0032
0.003929582,0.010607,0.0138,0.02507,0.01,0.017858,0.002,0.0032
0.004114237,0.0106,0.0138,0.025,0.0103,0.01788,0.002,0.0032
0.005238245,0.010588,0.0138,0.025,0.01,0.017514,0.002,0.0032
0.002773992,0.010062,0.0098,0.02165,0.0048,0.013112,0.002,0.1536
0.002581439,0.010082,0.0098,0.02167,0.0051,0.012996,0.002,0.1536
0.002696777,0.0101,0.0098,0.02169,0.0048,0.013824,0.002,0.1536
