energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao,densidade_populacional_pessoas_km2,num_industrias_extrativas,num_industrias_transformadoras
0.04604673378382607,0.0,0.10903173311635475,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04813801357080539,0.0,0.10903173311635475,0.0,0.006022447303586093,0.0,0.06024573919936584
0.049712962425414044,0.0,0.10903173311635475,0.0,0.006022447303586093,0.0,0.06024573919936584
0.046590880918735325,0.0,0.10903173311635475,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04120594860003452,0.0,0.10903173311635475,0.0,0.006022447303586093,0.0,0.06024573919936584
0.051702113997003696,0.0,0.10740439381611065,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04434968750970128,0.0,0.10740439381611065,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04836006643125046,0.0,0.10740439381611065,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04417480261281913,0.0,0.10740439381611065,0.0,0.006022447303586093,0.0,0.06024573919936584
0.0463010265530859,0.0,0.10740439381611065,0.0,0.006022447303586093,0.0,0.06024573919936584
0.041051681613322864,0.0,0.10821806346623271,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04616370408087373,0.0,0.10821806346623271,0.0,0.006022447303586093,0.0,0.06024573919936584
0.041873560908167205,0.0,0.10740439381611065,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04439589413780136,0.0,0.10740439381611065,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04766351245467147,0.0,0.10659072416598861,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04918180504285633,0.0,0.10659072416598861,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04486203241698212,0.0,0.10577705451586655,0.0,0.006022447303586093,0.0,0.06024573919936584
0.04978317117714324,0.0,0.10496338486574451,0.0,0.006022447303586093,0.0,0.06024573919936584
0.016628047554561102,0.0,0.10414971521562245,0.0,0.006022447303586093,0.0,0.06024573919936584
0.0019272665781362678,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0016870265012519402,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.00178449653830134,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0018702195249389645,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0020097225873473307,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0017613775927803612,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0015292736965205566,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0015456242151243047,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0013634941314612334,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0013600473921188561,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0013377725460286638,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.001443714840327807,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0015827333271370182,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0014697568709146564,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0016454467885502477,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0017956652242883172,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0018319693155475956,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0018514383126039709,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0005617169082463606,0.0,0.013018714401952807,0.0,0.0030112236517930466,0.034482758620689655,0.013476020610384463
0.0048604261270282735,0.0,0.03173311635475996,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.002633129095660319,0.0,0.03173311635475996,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.002144231394790212,0.0,0.03173311635475996,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.0013322937154640235,0.0,0.03173311635475996,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.0010969541047195382,0.0,0.03173311635475996,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.0011463573686269438,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.0011481237248432187,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.0017189615963833528,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.0028249116126291404,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.0036705194803611355,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.004638052821428921,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.005896816097588899,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.004897949473020909,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
0.0027808074173705597,0.0,0.030919446704637917,0.0,0.0006843690117711469,0.04597701149425287,0.012683313515655967
