energia_ativa_baixa_tensao_kwh,cpes_domestico_baixa_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_nao_domestico_baixa_tensao,cpes_outros_baixa_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao,densidade_populacional_pessoas_km2
-0.34363502408916535,0.05251704132509877,0.42152637057342657,0.015452510510342167,-0.1481003977352577,0.1642341283509987,-0.06348821278507735,-0.3113529714630123
-0.45366100424284034,-0.5109098306595448,-0.6290731653395416,-0.4718579814581247,-0.5564674497833649,-0.5106034813923881,-0.2997527300991007,-0.3370515937125086
-0.4668135871184374,-0.5108418291059892,-0.6290731653395416,-0.472003490712221,-0.5467444247346004,-0.5096940551070379,-0.2997527300991007,-0.3370515937125086
-0.4651056921150913,-0.5108418291059892,-0.6290731653395416,-0.47214899996631726,-0.5467444247346004,-0.5018989726611797,-0.2997527300991007,-0.3370515937125086
-0.4612170197119862,-0.5110118329898781,-0.6290731653395416,-0.472003490712221,-0.5467444247346004,-0.4849230153346438,-0.2997527300991007,-0.3370515937125086
-0.45429816445560134,-0.5109098306595448,-0.6239231676144781,-0.47171247220402845,-0.5467444247346004,-0.4822813485057696,-0.2997527300991007,-0.3370515937125086
-0.45337141683634763,-0.510705825998878,-0.6136231721643509,-0.47214899996631726,-0.5516059372589827,-0.47743107498390225,-0.2997527300991007,-0.3370515937125086
-0.46713492641294774,-0.5105358221149892,-0.6136231721643509,-0.47244001847450984,-0.5516059372589827,-0.46400621077159077,-0.2997527300991007,-0.3370515937125086
-0.4632379339964049,-0.5105018213382113,-0.6136231721643509,-0.47229450922041355,-0.5564674497833649,-0.46669118361405304,-0.22099789099442624,-0.3370515937125086
-0.4727511901777415,-0.5105018213382113,-0.6136231721643509,-0.47229450922041355,-0.5564674497833649,-0.4629668664454763,-0.22099789099442624,-0.3370515937125086
-0.47124815428077677,-0.5105018213382113,-0.6136231721643509,-0.47229450922041355,-0.5564674497833649,-0.466258123478172,-0.22099789099442624,-0.3370515937125086
-0.4691198439045336,-0.5102298151239891,-0.6136231721643509,-0.47083941667945073,-0.5613289623077471,-0.44967192027392916,-0.22099789099442624,-0.3370515937125086
-0.4561052204354304,-0.510093812016878,-0.6136231721643509,-0.470984925933547,-0.5564674497833649,-0.44153038971936603,-0.22099789099442624,-0.3370515937125086
-0.4523385465967141,-0.5098558065794335,-0.6136231721643509,-0.4711304351876433,-0.5710519873565115,-0.4381525206594941,-0.22099789099442624,-0.3370515937125086
-0.4665717973401638,-0.509923808132989,-0.6136231721643509,-0.47171247220402845,-0.5759134998808938,-0.4404910453932516,-0.22099789099442624,-0.3370515937125086
-0.4614182282002265,-0.509923808132989,-0.6136231721643509,-0.47156696294993217,-0.5710519873565115,-0.4337786132870959,-0.22099789099442624,-0.3370515937125086
-0.45655305789343364,-0.510093812016878,-0.6136231721643509,-0.47171247220402845,-0.5516059372589827,-0.42806221949346646,-0.22099789099442624,-0.3370515937125086
-0.44548404409732756,-0.5100598112401001,-0.6084731744392873,-0.47214899996631726,-0.5564674497833649,-0.42065689116990107,-0.22099789099442624,-0.3370515937125086
-0.45010691523726903,-0.5101278127936557,-0.6084731744392873,-0.47244001847450984,-0.5807750124052761,-0.41394445906374533,-0.22099789099442624,-0.3370515937125086
-0.5213369274248421,-0.5099578089097668,-0.6084731744392873,-0.47214899996631726,-0.5807750124052761,-0.4061926826314752,-0.22099789099442624,-0.3370515937125086
-0.42820371577943356,-0.5275022097271029,-0.8711230584175294,-0.509981406031352,-0.5467444247346004,-0.5321265701456745,-0.2997527300991007,-0.35690961999621035
-0.45112679606816813,-0.5275702112806585,-0.8711230584175294,-0.5098358967772557,-0.5613289623077471,-0.531910040077734,-0.2997527300991007,-0.35690961999621035
-0.4588155921599333,-0.5277062143877695,-0.8711230584175294,-0.5095448782690631,-0.5564674497833649,-0.5281424168955692,-0.2997527300991007,-0.35690961999621035
-0.4600806586929581,-0.5277402151645474,-0.8711230584175294,-0.5093993690149669,-0.5661904748321294,-0.5245047117541687,-0.2997527300991007,-0.35690961999621035
-0.44791374271544965,-0.5280122213787697,-0.8711230584175294,-0.5092538597608706,-0.5613289623077471,-0.519134766069244,-0.2997527300991007,-0.35690961999621035
-0.43854489819592607,-0.527808216718103,-0.8711230584175294,-0.5091083505067743,-0.5661904748321294,-0.5183985638382463,-0.2997527300991007,-0.35690961999621035
-0.45125787872886136,-0.5276042120574362,-0.8711230584175294,-0.5093993690149669,-0.5661904748321294,-0.5195245201915369,-0.2997527300991007,-0.35690961999621035
-0.4504735901152057,-0.5276042120574362,-0.8711230584175294,-0.5091083505067743,-0.5661904748321294,-0.5135482903163789,-0.2997527300991007,-0.35690961999621035
-0.45823887939174074,-0.5276042120574362,-0.8711230584175294,-0.5091083505067743,-0.5661904748321294,-0.5114696016641501,-0.2997527300991007,-0.35690961999621035
-0.45250019257207674,-0.5276042120574362,-0.8711230584175294,-0.5091083505067743,-0.5661904748321294,-0.5087846288216877,-0.2997527300991007,-0.35690961999621035
-0.4436106827042851,-0.5277062143877695,-0.8711230584175294,-0.5083808042362928,-0.5613289623077471,-0.5087413228080997,-0.2997527300991007,-0.35690961999621035
-0.4278322866081039,-0.5276722136109918,-0.8711230584175294,-0.5075077487117151,-0.5613289623077471,-0.5086114047673354,-0.2997527300991007,-0.35690961999621035
-0.4306403760414526,-0.5276042120574362,-0.8711230584175294,-0.5073622394576188,-0.537021399685836,-0.5086980167945115,-0.2997527300991007,-0.35690961999621035
-0.4506204638218115,-0.5274682089503251,-0.8711230584175294,-0.5076532579658114,-0.5564674497833649,-0.5008596283350651,-0.2997527300991007,-0.35690961999621035
-0.45655560483632274,-0.5275362105038807,-0.8711230584175294,-0.507944276474004,-0.5613289623077471,-0.49951714191383406,-0.2997527300991007,-0.35690961999621035
-0.45515257889680405,-0.5275702112806585,-0.8711230584175294,-0.5082352949821966,-0.5613289623077471,-0.49462356237837857,-0.2997527300991007,-0.35690961999621035
-0.43735759831911564,-0.5275022097271029,-0.8711230584175294,-0.5083808042362928,-0.5516059372589827,-0.49163544744079957,-0.2997527300991007,-0.35690961999621035
-0.4383548962563979,-0.5275022097271029,-0.8711230584175294,-0.5082352949821966,-0.5710519873565115,-0.4826711026280625,-0.2997527300991007,-0.35690961999621035
-0.5153215577093235,-0.5277062143877695,-0.8711230584175294,-0.5082352949821966,-0.5661904748321294,-0.48189159438347673,-0.2997527300991007,-0.35690961999621035
-0.2303786713711259,-0.2573320374508385,-0.18617336098407464,-0.2530120632973083,-0.02170107210131979,-0.43958161910790144,-0.2997527300991007,-0.18169174102237157
-0.22020066309572953,-0.2573660382276163,-0.18617336098407464,-0.25228451702682686,-0.03142409715008425,-0.44291618215418527,-0.2997527300991007,-0.18169174102237157
-0.14986046785551801,-0.25675402424561616,-0.18617336098407464,-0.2530120632973083,-0.05087014724761316,-0.43546754781703184,-0.2997527300991007,-0.18169174102237157
-0.18035297751261445,-0.256312014147505,-0.18617336098407464,-0.252866554043212,-0.05573165977199539,-0.434254979436565,-0.2997527300991007,-0.18169174102237157
-0.14941280019370742,-0.2558700040493938,-0.18617336098407464,-0.2530120632973083,-0.05573165977199539,-0.4242945963113016,-0.22099789099442624,-0.18169174102237157
-0.1371496097749903,-0.25525799006739375,-0.18617336098407464,-0.2527210447891157,-0.07031619734514206,-0.42316863995801096,-0.22099789099442624,-0.18169174102237157
-0.19278375677343548,-0.25498598385317145,-0.18617336098407464,-0.25228451702682686,-0.07031619734514206,-0.4170191860285006,-0.22099789099442624,-0.18169174102237157
-0.18645791471973355,-0.2546799768621714,-0.18617336098407464,-0.25126595224815285,-0.08003922239390653,-0.38367355556566235,-0.22099789099442624,-0.18169174102237157
-0.22898642748983777,-0.2546799768621714,-0.18617336098407464,-0.25126595224815285,-0.08003922239390653,-0.3769178174459185,-0.22099789099442624,-0.18169174102237157
-0.22866890860966108,-0.2546799768621714,-0.18617336098407464,-0.25126595224815285,-0.08003922239390653,-0.3252970492489014,-0.22099789099442624,-0.18169174102237157
-0.23370251673952094,-0.25393195977306016,-0.18617336098407464,-0.2505384059776714,-0.08490073491828876,-0.30719513556907496,-0.22099789099442624,-0.18169174102237157
-0.22555102602289934,-0.25352395045172677,-0.18617336098407464,-0.24981085970718997,-0.08490073491828876,-0.29931344109604047,-0.22099789099442624,-0.18169174102237157
-0.22286705760634698,-0.2533539465678379,-0.18617336098407464,-0.24966535045309368,-0.11893132258896436,-0.2848492325576146,-0.2997527300991007,-0.18169174102237157
-0.22925835609229925,-0.2529459372465045,-0.18617336098407464,-0.2495198411989974,-0.12379283511334659,-0.23742914767864334,-0.22099789099442624,-0.18169174102237157
-0.19391935370959684,-0.2529799380232823,-0.18617336098407464,-0.24908331343670853,-0.12865434763772882,-0.23604335524382408,-0.22099789099442624,-0.18169174102237157
-0.16595392078708313,-0.2526399302555044,-0.18617336098407464,-0.24879229492851596,-0.13837737268649328,-0.233444994428538,-0.22099789099442624,-0.18169174102237157
-0.11137802855906638,-0.2523339232645044,-0.18617336098407464,-0.24850127642032338,-0.1481003977352577,-0.21213843574319202,-0.2997527300991007,-0.18169174102237157
-0.11190235920183944,-0.2522999224877266,-0.18617336098407464,-0.24966535045309368,-0.16268493530840442,-0.20572914573215298,-0.22099789099442624,-0.18169174102237157
-0.4031428165276698,-0.25212991860383765,-0.18617336098407464,-0.2482102579121308,-0.18699249793031555,-0.18494225920986423,-0.22099789099442624,-0.18169174102237157
1.576694797465809,0.8096463386127726,1.240376008858534,0.8969475718256519,0.041498590715649174,0.49015518661505114,0.48779566094764376,0.006375449076215364
1.2788827180974767,0.8097483409431059,1.240376008858534,0.8978206273502296,0.02691405314250249,0.4800215794354354,0.48779566094764376,0.006375449076215364
1.1226250551110164,0.8090003238539947,1.240376008858534,0.8909816924077041,0.03177556566688472,0.5512166657742743,0.4090408218429693,0.006375449076215364
0.8806457842864807,0.8024041731591047,1.240376008858534,0.8749756744571126,0.02691405314250249,0.5931801929411448,0.48779566094764376,0.006375449076215364
0.9159779099233825,0.803764204230216,1.240376008858534,0.8592606750147135,0.03663707819126694,0.5896290998269205,0.48779566094764376,0.006375449076215364
1.0419029263680866,0.8038322057837716,1.240376008858534,0.8602792397933875,0.007468003044973578,0.6056956308681061,0.48779566094764376,0.006375449076215364
0.9689962616766074,0.8050222329709941,1.2506760043086613,0.8665361377195279,0.007468003044973578,0.6535920818965465,0.48779566094764376,0.006375449076215364
1.0522556549256765,0.8128084108531064,1.2506760043086613,0.8933098404732447,0.007468003044973578,0.6952957729818883,0.48779566094764376,0.006375449076215364
1.0342475801262652,0.8128084108531064,1.2506760043086613,0.8931643312191484,0.007468003044973578,0.7504676342931298,0.4090408218429693,0.006375449076215364
1.167645327007641,0.8128084108531064,1.2506760043086613,0.8931643312191484,0.007468003044973578,0.7937736478812313,0.48779566094764376,0.006375449076215364
1.346257422833792,0.8213766066011077,1.2558260020337249,0.9062601640878143,0.017191028093738032,0.8189777477895064,0.48779566094764376,0.006375449076215364
1.7320061013727692,0.8234846547613303,1.2558260020337249,0.9090248399156438,0.0026064905205913495,0.879736084853613,0.48779566094764376,0.006375449076215364
1.8217569728614293,0.8242666726272192,1.2558260020337249,0.9090248399156438,0.03177556566688472,0.8949798016366247,0.48779566094764376,0.006375449076215364
1.4168915352834077,0.8241646702968859,1.2558260020337249,0.9097523861861252,0.02691405314250249,0.9541358161979714,0.48779566094764376,0.006375449076215364
1.2226326354103465,0.8237226601987747,1.2558260020337249,0.9103344232025103,0.017191028093738032,1.021260137259529,0.4090408218429693,0.006375449076215364
0.9532446084807619,0.8179765289233294,1.2558260020337249,0.8936008589814373,0.02691405314250249,1.055861642116422,0.4090408218429693,0.006375449076215364
1.0974014911067345,0.8177045227091071,1.2609759997587884,0.8936008589814373,0.041498590715649174,1.1063997599737365,0.4090408218429693,0.006375449076215364
1.0964737247103251,0.8190305530034406,1.2609759997587884,0.9104799324566066,0.007468003044973578,1.1292220291346662,0.48779566094764376,0.006375449076215364
0.01755255029098938,0.8190305530034406,1.2609759997587884,0.9132446082844361,0.0026064905205913495,1.1720949825868867,0.5665505000523182,0.006375449076215364
-0.371198209831391,-0.4189377294756415,-0.5209232131132067,-0.40259557650829186,-0.48354476191763146,-0.4849230153346438,-0.2997527300991007,-0.252947011805066
-0.3782552791885587,-0.4187337248149748,-0.5209232131132067,-0.4023045580000993,-0.48354476191763146,-0.48591905364717014,-0.2997527300991007,-0.252947011805066
-0.3689825393140511,-0.41876772559175257,-0.5209232131132067,-0.4020135394919067,-0.48354476191763146,-0.4822813485057696,-0.2997527300991007,-0.252947011805066
-0.35067935873188744,-0.4185637209310859,-0.5209232131132067,-0.40143150247552156,-0.48354476191763146,-0.47487602018220426,-0.2997527300991007,-0.252947011805066
-0.3188511473256413,-0.4185637209310859,-0.515773215388143,-0.4009949747132327,-0.4592371992957203,-0.47193121125821336,-0.2997527300991007,-0.252947011805066
-0.3048282740648327,-0.4183257154936414,-0.515773215388143,-0.4020135394919067,-0.48354476191763146,-0.46413612881235505,-0.2997527300991007,-0.252947011805066
-0.3352381778742254,-0.4182917147168636,-0.515773215388143,-0.4020135394919067,-0.48354476191763146,-0.4511876307495127,-0.2997527300991007,-0.252947011805066
-0.34141332580698786,-0.4179517069490858,-0.515773215388143,-0.4020135394919067,-0.48354476191763146,-0.443652384385183,-0.2997527300991007,-0.252947011805066
-0.3776484275961782,-0.4179517069490858,-0.515773215388143,-0.4020135394919067,-0.48354476191763146,-0.43897533491766805,-0.2997527300991007,-0.252947011805066
-0.3808571511459852,-0.4179517069490858,-0.515773215388143,-0.4020135394919067,-0.48354476191763146,-0.4313534765261622,-0.3785075692037751,-0.252947011805066
-0.38183602619636947,-0.41737369374386346,-0.515773215388143,-0.4008494654591364,-0.473821736868867,-0.42550716469176847,-0.2997527300991007,-0.252947011805066
-0.3742823878739201,-0.4173396929670857,-0.515773215388143,-0.4008494654591364,-0.46896022434448476,-0.41420429514527396,-0.2997527300991007,-0.252947011805066
-0.3706052815268044,-0.4175776984045302,-0.515773215388143,-0.4007039562050401,-0.46896022434448476,-0.4066257427673562,-0.2997527300991007,-0.252947011805066
-0.3782253950586597,-0.41740769452064125,-0.515773215388143,-0.400121919188655,-0.47868324939324924,-0.39813776410408824,-0.2997527300991007,-0.252947011805066
-0.3616207706892487,-0.4173056921903079,-0.515773215388143,-0.39895784515588467,-0.48354476191763146,-0.3805122165737309,-0.22099789099442624,-0.252947011805066
-0.3405659579077783,-0.41740769452064125,-0.515773215388143,-0.3986668266476921,-0.48354476191763146,-0.35019800706205984,-0.22099789099442624,-0.252947011805066
-0.29333137386335484,-0.41699968519930786,-0.515773215388143,-0.3986668266476921,-0.4592371992957203,-0.3376392631215104,-0.22099789099442624,-0.252947011805066
-0.29682297787004647,-0.41699968519930786,-0.515773215388143,-0.3986668266476921,-0.48354476191763146,-0.3184113930883933,-0.22099789099442624,-0.252947011805066
-0.47353785593809367,-0.4167956805386412,-0.5106232176630795,-0.3988123359017884,-0.4932677869663959,-0.31161234895506135,-0.22099789099442624,-0.252947011805066
0.3777182062859337,0.39541487512904117,1.5493758723623485,0.4534353653401676,0.8096175695680412,0.14556923649452694,-0.14224305188975178,-0.2073903632718679
0.3376388337980052,0.39606088988781907,1.554525870087412,0.4547449486270342,0.7950330319948945,0.1392898645242522,-0.14224305188975178,-0.2073903632718679
0.37931879009555164,0.39691090930726364,1.554525870087412,0.45518147638932305,0.7804484944217478,0.14894710555439886,-0.14224305188975178,-0.2073903632718679
0.41904337343902603,0.39684290775370806,1.554525870087412,0.4522712913073973,0.7901715194705123,0.1684348116690446,-0.22099789099442624,-0.2073903632718679
0.522514965863749,0.3974209209589304,1.554525870087412,0.45256230981558987,0.8242021071411879,0.18229273601723708,-0.22099789099442624,-0.2073903632718679
0.5931736138631964,0.3986109481461528,1.554525870087412,0.45183476354510843,0.7366948817023078,0.22581527967327916,-0.22099789099442624,-0.2073903632718679
0.4648961560680068,0.3991889613513751,1.5854258564377934,0.45270781906968616,0.7464179067510722,0.2655702001471564,-0.22099789099442624,-0.2073903632718679
0.4463346305787903,0.39969897300304186,1.5854258564377934,0.4535808745942639,0.7512794192754545,0.30320312595521665,-0.22099789099442624,-0.2073903632718679
0.32012579979814215,0.39969897300304186,1.5854258564377934,0.4535808745942639,0.7512794192754545,0.3493240304265448,-0.14224305188975178,-0.2073903632718679
0.3306434853568505,0.39969897300304186,1.5854258564377934,0.4535808745942639,0.7512794192754545,0.36283550666603254,-0.14224305188975178,-0.2073903632718679
0.32194830723149853,0.4046290856358204,1.6060258473380478,0.46565814268425576,0.6783567314097211,0.3951417928027563,-0.06348821278507735,-0.2073903632718679
0.3798213868256709,0.4063971260282651,1.6060258473380478,0.4679862907497963,0.6734952188853388,0.4258890624503084,-0.06348821278507735,-0.2073903632718679
0.39505592571692916,0.4071111423405986,1.6060258473380478,0.46987791105304805,0.6491876562634277,0.4400934349072057,0.015266626319597097,-0.2073903632718679
0.3499916766064193,0.4081651664207098,1.6060258473380478,0.4694413832907592,0.6248800936415165,0.4908480828324608,0.015266626319597097,-0.2073903632718679
0.4018071921312101,0.40901518584015445,1.6060258473380478,0.4707509665776258,0.6394646312146632,0.5228079208604797,0.09402146542427153,-0.2073903632718679
0.4581425125070294,0.40972920215248787,1.6060258473380478,0.46856832776618146,0.6832182439341032,0.5546378408477344,0.09402146542427153,-0.2073903632718679
0.6441175655313313,0.4100692099202657,1.6060258473380478,0.46842281851208517,0.6880797564584855,0.5850386623865816,0.09402146542427153,-0.2073903632718679
0.6239876326109959,0.410647223125488,1.6060258473380478,0.47002342030714434,0.5859879934464587,0.6204196754880607,0.09402146542427153,-0.2073903632718679
-0.152450199385173,0.4104772192415991,1.6060258473380478,0.4681318000038926,0.5470958932514008,0.6564502787933612,0.09402146542427153,-0.2073903632718679
-0.22181313263883,-0.35035816271485304,-0.5621231949137152,-0.18389516760157174,-0.2113000605522267,-0.2641922640760901,-0.22099789099442624,-0.1887004561813251
-0.24360995478199668,-0.3499501533935196,-0.5621231949137152,-0.18374965834747545,-0.22102308560099115,-0.2774872102476373,-0.22099789099442624,-0.1887004561813251
-0.24453670240125033,-0.3494741425186307,-0.5621231949137152,-0.18360414909337916,-0.22588459812537337,-0.2602081108259848,-0.22099789099442624,-0.1887004561813251
-0.2417469509567033,-0.3492021363044084,-0.5621231949137152,-0.18331313058518658,-0.18699249793031555,-0.2615072912336278,-0.22099789099442624,-0.1887004561813251
-0.20360979221791972,-0.3492021363044084,-0.5621231949137152,-0.18374965834747545,-0.1821309854059333,-0.26280647164127086,-0.14224305188975178,-0.1887004561813251
-0.15488431270430292,-0.3492021363044084,-0.5621231949137152,-0.18374965834747545,-0.2113000605522267,-0.27895961470963276,-0.14224305188975178,-0.1887004561813251
-0.1903242589235107,-0.34893013009018614,-0.5621231949137152,-0.18244007506060886,-0.22588459812537337,-0.2562239575758794,-0.06348821278507735,-0.1887004561813251
-0.21236312553923986,-0.34852212076885275,-0.5621231949137152,-0.18273109356880143,-0.2307461106497556,-0.2689559255707813,-0.06348821278507735,-0.1887004561813251
-0.25180864884016324,-0.34852212076885275,-0.5621231949137152,-0.18273109356880143,-0.2307461106497556,-0.24617696242343987,-0.06348821278507735,-0.1887004561813251
-0.2419504516935438,-0.34852212076885275,-0.5621231949137152,-0.18273109356880143,-0.2307461106497556,-0.2614206792064516,-0.06348821278507735,-0.1887004561813251
-0.23227622872161496,-0.3484201184385194,-0.5621231949137152,-0.18258558431470515,-0.23560762317413783,-0.2507673998637786,-0.14224305188975178,-0.1887004561813251
-0.21097512656276696,-0.34784210523329706,-0.5621231949137152,-0.18127600102783856,-0.22102308560099115,-0.2503343397278976,-0.06348821278507735,-0.1887004561813251
-0.21085830678225273,-0.3474000951351859,-0.5621231949137152,-0.1808394732655497,-0.22588459812537337,-0.24886193526590217,0.015266626319597097,-0.1887004561813251
-0.23624054532852684,-0.34746809668874146,-0.5621231949137152,-0.18054845475735712,-0.23560762317413783,-0.25496808318182446,0.09402146542427153,-0.1887004561813251
-0.23187253827368978,-0.34746809668874146,-0.5621231949137152,-0.17982090848687568,-0.22588459812537337,-0.2638458159673853,0.172776304528946,-0.1887004561813251
-0.2287195078750582,-0.3476381005726304,-0.5621231949137152,-0.17894785296229795,-0.2113000605522267,-0.2586924003504012,0.172776304528946,-0.1887004561813251
-0.15689953881626925,-0.34746809668874146,-0.5672731926387787,-0.1796753992327794,-0.2113000605522267,-0.24825565107566874,0.172776304528946,-0.1887004561813251
-0.1559212580525591,-0.34712808892096364,-0.5672731926387787,-0.1796753992327794,-0.2501921607472845,-0.24907846533384267,0.25153114363362045,-0.1887004561813251
-0.4237027583057845,-0.3471960904745192,-0.5672731926387787,-0.18011192699506826,-0.25991518579604894,-0.2312796937491329,0.25153114363362045,-0.1887004561813251
-0.49717467452245534,-0.5422925476254385,-0.6393731607896688,-0.5107089523018334,-0.5759134998808938,-0.5156702849821959,-0.22099789099442624,-0.36275021596200496
-0.5033184101595853,-0.5423605491789941,-0.6393731607896688,-0.5105634430477372,-0.5759134998808938,-0.5202174164089466,-0.22099789099442624,-0.36275021596200496
-0.5035371076556643,-0.5424285507325497,-0.6393731607896688,-0.5104179337936409,-0.5759134998808938,-0.513158536194086,-0.22099789099442624,-0.36275021596200496
-0.504082577924417,-0.5423605491789941,-0.6342231630646051,-0.5105634430477372,-0.5661904748321294,-0.5108200114603285,-0.22099789099442624,-0.36275021596200496
-0.5000911788247842,-0.5423605491789941,-0.6342231630646051,-0.5105634430477372,-0.5613289623077471,-0.5104302573380356,-0.22099789099442624,-0.36275021596200496
-0.4971995496646724,-0.5426325553932163,-0.6342231630646051,-0.5102724245395446,-0.5710519873565115,-0.5106467874059761,-0.22099789099442624,-0.36275021596200496
-0.5030160880386471,-0.5425985546164386,-0.6342231630646051,-0.5101269152854483,-0.5661904748321294,-0.5104302573380356,-0.22099789099442624,-0.36275021596200496
-0.503859380829234,-0.5425645538396608,-0.6342231630646051,-0.5102724245395446,-0.5418829122102182,-0.5079185085499257,-0.22099789099442624,-0.36275021596200496
-0.5086482277474497,-0.5425645538396608,-0.6342231630646051,-0.5102724245395446,-0.5418829122102182,-0.5051036176666991,-0.22099789099442624,-0.36275021596200496
-0.5076652775884427,-0.5425645538396608,-0.6342231630646051,-0.5102724245395446,-0.5418829122102182,-0.5040642733405847,-0.22099789099442624,-0.36275021596200496
-0.5051584066007804,-0.5426325553932163,-0.6342231630646051,-0.5101269152854483,-0.5661904748321294,-0.5025918688785892,-0.22099789099442624,-0.36275021596200496
-0.49580951313388816,-0.5424965522861053,-0.6342231630646051,-0.5102724245395446,-0.5661904748321294,-0.5015525245524748,-0.22099789099442624,-0.36275021596200496
-0.4941084948763427,-0.5423945499557719,-0.6342231630646051,-0.5102724245395446,-0.5564674497833649,-0.5043674154357014,-0.22099789099442624,-0.36275021596200496
-0.5028134362827696,-0.5421565445183274,-0.6342231630646051,-0.5101269152854483,-0.5661904748321294,-0.5000801200904793,-0.22099789099442624,-0.36275021596200496
-0.5050506709165706,-0.5421225437415497,-0.6342231630646051,-0.5104179337936409,-0.5661904748321294,-0.5002533441448318,-0.22099789099442624,-0.36275021596200496
-0.5054081768001065,-0.5420885429647718,-0.6342231630646051,-0.5105634430477372,-0.5661904748321294,-0.5002966501584198,-0.22099789099442624,-0.36275021596200496
-0.49818937656947987,-0.5421905452951051,-0.6342231630646051,-0.5102724245395446,-0.5661904748321294,-0.493540912038676,-0.22099789099442624,-0.36275021596200496
-0.4970363755235762,-0.542224546071883,-0.6342231630646051,-0.5104179337936409,-0.5661904748321294,-0.49133230534568284,-0.22099789099442624,-0.36275021596200496
-0.5363179606005367,-0.5421905452951051,-0.6342231630646051,-0.5102724245395446,-0.5613289623077471,-0.4894701467613945,-0.22099789099442624,-0.36275021596200496
-0.29221352062932104,-0.4136676090750851,-0.5775731880889059,-0.40419617830335103,-0.303668798515489,-0.3135611195665259,-0.2997527300991007,-0.3592458583825282
-0.32088318326067583,-0.41380361218219625,-0.5775731880889059,-0.4047782153197362,-0.303668798515489,-0.31455715787905225,-0.2997527300991007,-0.3592458583825282
-0.32629535200195486,-0.4137016098518629,-0.5775731880889059,-0.4057967800984102,-0.303668798515489,-0.3059825671886081,-0.2997527300991007,-0.3592458583825282
-0.32944889178916426,-0.4136676090750851,-0.5775731880889059,-0.4057967800984102,-0.2550536732716667,-0.3162893984225763,-0.2997527300991007,-0.3592458583825282
-0.3022104412653011,-0.4132936005305295,-0.5775731880889059,-0.4057967800984102,-0.27449972336919565,-0.30658885137884156,-0.2997527300991007,-0.3592458583825282
